99,2020-02-23 00:00,'100226','C','HAJI TARIQ DOLNALA',,'DOLNALA','1',0,0,'N','Admin',,10099,,,'1'
100,2020-02-23 00:00,'100021','C','KHAWAJA ABDUL HAQ MANDI BAHAUDDIN','MANDI BAHAUDDIN','MANDI BAHAUDDIN','1',0,0,'N','Admin',,10100,,,'1'
101,2020-02-23 00:00,'100022','C','ASIF IQBAL SINDH','SINDH ','SINDH','1',0,0,'N','Admin',,10101,'KHANPUR SINDH',,'1'
102,2020-02-23 00:00,'100022','C','ASIF IQBAL SINDH','SINDH ','SINDH','1',0,0,'N','Admin',,10102,'SIN (SINDH)',,'1'
103,2020-02-23 00:00,'100022','C','ASIF IQBAL SINDH','SINDH ','SINDH','1',0,0,'N','Admin',,10103,'KHAIRO',,'1'
104,2020-02-23 00:00,'100022','C','ASIF IQBAL SINDH','SINDH ','SINDH','1',0,0,'N','Admin',,10104,'SANGHAR',,'1'
105,2020-02-23 00:00,'100022','C','ASIF IQBAL SINDH','SINDH ','SINDH','1',0,0,'N','Admin',,10105,'JADDO',,'1'
106,2020-02-23 00:00,'100022','C','ASIF IQBAL SINDH','SINDH ','SINDH','1',0,0,'N','Admin',,10106,'SUI SINDH',,'1'
107,2020-02-23 00:00,'100016','C','SHAFI SONS SOAP FACTORY','SARGODHA ROAD','GUJRAT','1',0,0,'N','Admin',,10107,'M.YOUSUF SHAHDADPUR',,'1'
108,2020-02-23 00:00,'100055','C','HAJI ABDUL MANAN MURDAAN','MURDAAN','MURDAAN','1',0,0,'N','Admin',,10108,'TAKHT BAI',,'1'
109,2020-02-23 00:00,'100010','C','HAJI YOUNAS MUNGOWAL','MUNGOWAL','MUNGOWAL','1',0,0,'N','Admin',,10109,,,'1'
110,2020-02-26 00:00,'100060','C','HAJI NAZIR AKHTAR GUJRAT','GUJRAT','GUJRAT','1',0,0,'N','Admin',,10110,,,'1'
111,2020-02-26 00:00,'100057','C','AFZAL SWEET DINA','DINA','DINA','1',0,0,'N','Admin',,10111,'JMS-329',,'1'
112,2020-02-27 00:00,'100232','C','MAKKAH TRADERS LALAMUSA',,'LALAMUSA','1',0,0,'N','Admin',,10112,,,'1'
113,2020-02-27 00:00,'100099','C','QAMAR SUPER STORE VERPAL CHATTHA','VERPAL CHATTHA','VERPAL CHATTHA','1',0,0,'N','Admin',,10113,,,'1'
114,2020-02-27 00:00,'100100','C','HAQ BAHO TRADERS SHIEKHOPURA','SHIEKHOPURA','SHIEKHOPURA','1',0,0,'N','Admin',,10114,,,'1'
115,2020-02-27 00:00,'100233','C','SHAHID BROTHERS ','ABU DHABI ROAD NEAR SANGHI','RAHIM YAR KHAN','1',0,0,'N','Admin',,10115,,,'1'
116,2020-02-27 00:00,'100059','C','OMAR LOAN FAISALABAD','FAISALABAD','FAISALABAD','1',0,0,'N','Admin',,10116,,,'1'
117,2020-02-29 00:00,'100237','C','LUCKY SIALKOT',,'SIALKOT','1',0,63300,'N','Admin',,10117,,,'1'
118,2020-02-29 00:00,'100020','C','RANA SHAHBAZ ZAFARWAL','ZAFARWAL','ZAFARWAL','1',0,0,'N','Admin',,10118,,,'1'
119,2020-02-29 00:00,'100238','C','AB TRADERS PINDI BHATTIAN',,'PINDI BHATTIAN','1',0,0,'N','Admin',,10119,,,'1'
120,2020-03-01 00:00,'100240','C','SAKHI KERYANA KOTLA ARAB',,'KOTLA ARAB ALI KHAN ','1',0,0,'N','Admin',,10120,,,'1'
121,2020-03-01 00:00,'100035','C','MALIK HABIB SAMBRIYAL','SAMBRIYAL','SAMBRIYAL','1',0,0,'N','Admin',,10121,,,'1'
122,2020-03-01 00:00,'100022','C','ASIF IQBAL SINDH','SINDH ','SINDH','1',0,0,'N','Admin',,10122,'GOLARCHI',,'1'
123,2020-03-01 00:00,'100022','C','ASIF IQBAL SINDH','SINDH ','SINDH','1',0,0,'N','Admin',,10123,'TANDU ALAYAR',,'1'
124,2020-03-01 00:00,'100022','C','ASIF IQBAL SINDH','SINDH ','SINDH','1',0,0,'N','Admin',,10124,'MATULLI',,'1'
125,2020-03-01 00:00,'100010','C','HAJI YOUNAS MUNGOWAL','MUNGOWAL','MUNGOWAL','1',0,0,'N','HAMMAD',,10125,,,'1'
126,2020-03-02 00:00,'100016','C','SHAFI SONS SOAP FACTORY','SARGODHA ROAD','GUJRAT','1',0,0,'N','Admin',,10126,'AMIN HARIPUR',,'1'
127,2020-03-02 00:00,'100010','C','HAJI YOUNAS MUNGOWAL','MUNGOWAL','MUNGOWAL','1',0,0,'N','Admin',,10127,,,'1'
128,2020-03-04 00:00,'100060','C','HAJI NAZIR AKHTAR GUJRAT','GUJRAT','GUJRAT','1',0,0,'N','Admin',,10128,,,'1'
129,2020-03-04 00:00,'100237','C','LUCKY SIALKOT',,'SIALKOT','1',0,0,'N','Admin',,10129,,,'1'
130,2020-03-05 00:00,'100060','C','HAJI NAZIR AKHTAR GUJRAT','GUJRAT','GUJRAT','1',0,0,'N','Admin',,10130,,,'1'
131,2020-03-05 00:00,'100014','C','RAEES SODHRA WAZIRABAD','SODHRA','SODHRA','1',0,0,'N','Admin',,10131,,,'1'
132,2020-03-05 00:00,'100014','C','RAEES SODHRA WAZIRABAD','SODHRA','SODHRA','1',0,0,'N','Admin',,10132,,,'1'
133,2020-03-05 00:00,'100006','C','OMAR MUREEDKAY','MUREEDKAY','MUREEDKAY','1',0,0,'N','Admin',,10133,,,'1'
134,2020-03-07 00:00,'100012','C','SEASON SOAP LAHORE','LAHORE','LAHORE','1',0,0,'N','Admin',,10134,'RAIWAND ROAD LAHORE',,'1'
135,2020-03-08 00:00,'100248','C','CH BROTHERS FAISLABAD',,'FAISALABAD','1',0,0,'N','Admin',,10135,,,'1'
136,2020-03-08 00:00,'100237','C','LUCKY SIALKOT',,'SIALKOT','1',0,0,'N','Admin',,10136,,,'1'
137,2020-03-09 00:00,'100096','C','MUHAMMADI ENTERPRISES CHOKI BHAGGAT','CHOKI BHAGGAT','CHOKI BHAGGAT','1',0,0,'N','Admin',,10137,,,'1'
138,2020-03-09 00:00,'100249','C','A.R TRADERS FAISALABAD',,'FAISALABAD','1',0,0,'N','Admin',,10138,,,'1'
139,2020-03-09 00:00,'100250','C','AHMED TRADERS PEER MEHAL',,'PEER MEHAL','1',0,0,'N','Admin',,10139,,,'1'
