10028,2020-09-30 00:00,'1','100248','CH BROTHERS FAISLABAD',,'FAISALABAD',,,129950,0,0,129950,'HAMMAD','1','C',28,'03',,'400002','SALE RTN A/C'
10029,2020-10-04 00:00,'1','100037','MEHAR NISAR TRADERS JALALPUR JATTAN',,'JALALPUR JATTAN',,,21120,0,0,21120,'UMAR','1','C',29,'04',,'400002','SALE RTN A/C'
10030,2020-10-14 00:00,'1','100311','AMN MARKETING NETWORK','SUIT#01, 1ST FLOOR, IQBAL PLAZA OPP. NOOR RESTURANT, ','KHARIAN',,,128040,0,0,128040,'HAMMAD','1','C',30,'03',,'400002','SALE RTN A/C'
10031,2020-10-14 00:00,'1','100345','AL MAKKAH TRADERS','SARAE ALAM GIR','SARAE ALAM GIR',,,80510,0,0,80510,'HAMMAD','1','C',31,'03',,'400002','SALE RTN A/C'
10032,2020-10-18 00:00,'1','100129','KASHIF TRADERS NAROWAL','NAROWAL','NAROWAL',,,76390,0,0,76390,'UMAR','1','C',32,'03',,'400002','SALE RTN A/C'
10033,2020-11-22 00:00,'1','100012','SEASON SOAP LAHORE','LAHORE','LAHORE',,,145890,0,0,145890,'UMAR','1','C',33,'03','LES-8896','400002','SALE RTN A/C'
10034,2020-11-24 00:00,'1','100007','FIRDOUS TRADERS','GHALLAH MANDI','LALAMUSA',,,2220,0,0,2220,'HAMMAD','1','C',34,'03',,'400002','SALE RTN A/C'
10035,2020-11-25 00:00,'1','100116','SAHIB GENERAL STORE JPJ','NEW MANDI JPJ','JALALPUR JATTAN',,,1950,0,0,1950,'Waqas','1','C',35,'03','VIA ALI BUTT','500001','SALE A/C'
10036,2020-11-29 00:00,'1','100168','SHAFI SONS PACKAGES',,'GUJRAT',,,18000,0,0,18000,'HAMMAD','1','C',36,'03','1192','400002','SALE RTN A/C'
10037,2020-11-29 00:00,'1','100168','SHAFI SONS PACKAGES',,'GUJRAT',,'INV 20110466',128,0,0,128,'HAMMAD','1','C',37,'03',,'400002','SALE RTN A/C'
10038,2020-12-24 00:00,'1','100446','DAWOOD TRADERS DINGA',,'DINGA',,,30250,0,0,30250,'UMAR','1','C',38,'03',,'400002','SALE RTN A/C'
10039,2020-12-24 00:00,'1','100446','DAWOOD TRADERS DINGA',,'DINGA',,,49000,0,0,49000,'UMAR','1','C',39,'04',,'400002','SALE RTN A/C'
10040,2020-12-29 00:00,'1','100168','SHAFI SONS PACKAGES',,'GUJRAT',,,46287,0,0,46287,'UMAR','1','C',40,'03','GTS-576(IMRAN)','400002','SALE RTN A/C'
10041,2021-01-17 00:00,'1','100432','HAFIZ SHAHZAD TRADERS JEHLUM','JEHLUM',,,,26400,0,0,26400,'HAMMAD','1','C',41,'03',,'400002','SALE RTN A/C'
10042,2021-01-25 00:00,'1','100394','GULSHAN SOAP KALASHAHKAKO','MAIN G.T ROAD','KALASHAHKAKO',,,32800,0,0,32800,'HAMMAD','1','C',42,'03','LES-6582 (SHAKEEL)','400002','SALE RTN A/C'
10043,2021-01-25 00:00,'1','100305','ABDUL REHMAN SIALKOT',,'SIALKOT',,,11700,0,0,11700,'HAMMAD','1','C',43,'03','LES-5435(RAZA SB)','400002','SALE RTN A/C'
10044,2021-01-27 00:00,'1','100007','FIRDOUS TRADERS','GHALLAH MANDI','LALAMUSA',,,28000,0,0,28000,'USMAN','1','C',44,'03','LET-1222','400002','SALE RTN A/C'
10045,2021-01-28 00:00,'1','100441','IMRAN SAMRAN FATEHPUR',,'FATEHPUR',,,20240,0,0,20240,'USMAN','1','C',45,'03',,'400002','SALE RTN A/C'
10046,2021-01-30 00:00,'1','100007','FIRDOUS TRADERS','GHALLAH MANDI','LALAMUSA',,,15800,0,0,15800,'HAMMAD','1','C',46,'03','LET-1222','400002','SALE RTN A/C'
