10014,3,'DW5001','F','PUNJAB DISHWASH 130/36',270,0,0
10015,1,'DW4002','F','BRILLO DISHWASH 90/72',1072,0,0
10016,1,'DW4006','F','BRILLO DISHWASH LIQUID 500/12 (ORANGE)',4,0,0
10016,2,'DW4004','F','BRILLO DISHWASH LIQUID 500/12',165,0,0
10016,3,'DW5001','F','PUNJAB DISHWASH 130/36',1721,0,0
10019,1,'DW1001','F','TRAIN DISHWASH 130/72',465,0,0
10019,2,'DW1002','F','TRAIN DISHWASH 260/36',758,0,0
10019,3,'DW2005','F','RING DISHWASH 130/36',300,0,0
10019,4,'DW5001','F','PUNJAB DISHWASH 130/36',306,0,0
10020,1,'DW1001','F','TRAIN DISHWASH 130/72',214,0,0
10020,2,'DW1002','F','TRAIN DISHWASH 260/36',396,0,0
10020,3,'DW2002','F','RING DISHWASH 130/72',358,0,0
10023,1,'DT1004','F','LASHKARA DETERGENT 800/10',247,0,0
10023,2,'DT1002','F','LASHKARA DETERGENT 350/24',165,0,0
10023,3,'DT1005','F','LASHKARA DETERGENT 55/72',40,0,0
10023,4,'DT1001','F','LASHKARA DETERGENT 55/48',140,0,0
10023,5,'DT2003','F','TRAIN DETERGENT 10KG',30,0,0
10024,1,'DT1004','F','LASHKARA DETERGENT 800/10',247,0,0
10024,2,'DT1002','F','LASHKARA DETERGENT 350/24',166,0,0
10024,3,'DT1001','F','LASHKARA DETERGENT 55/48',828,0,0
10024,4,'DT2003','F','TRAIN DETERGENT 10KG',80,0,0
10024,5,'DT8002','F','ARGHAWAN DETERGENT 10KG',504,0,0
10025,1,'DT1004','F','LASHKARA DETERGENT 800/10',165,0,0
10025,2,'DT1002','F','LASHKARA DETERGENT 350/24',330,0,0
10025,3,'DT1005','F','LASHKARA DETERGENT 55/72',184,0,0
10025,4,'DT1001','F','LASHKARA DETERGENT 55/48',100,0,0
10025,5,'DT2003','F','TRAIN DETERGENT 10KG',1,0,0
10025,6,'DT7002','F','RAHIL DETERGENT 10KG',194,0,0
10025,7,'DT8001','F','ARGHAWAN DETERGENT 20KG',43,0,0
10025,8,'DT8002','F','ARGHAWAN DETERGENT 10KG',396,0,0
10026,1,'DW1001','F','TRAIN DISHWASH 130/72',180,0,0
10026,2,'DW1002','F','TRAIN DISHWASH 260/36',608,0,0
10026,3,'DW1008','F','TRAIN DISHWASH LONGBAR 260/24',500,0,0
10027,1,'DW1003','F','TRAIN DISHWASH 130/36',2258,0,0
10028,1,'DT1004','F','LASHKARA DETERGENT 800/10',312,0,0
10028,2,'DT1002','F','LASHKARA DETERGENT 350/24',419,0,0
10028,3,'DT1001','F','LASHKARA DETERGENT 55/48',201,0,0
10028,4,'DT7002','F','RAHIL DETERGENT 10KG',293,0,0
10028,5,'DT7005','F','RAHIL DETEGENT 1KG/15',29,0,0
10028,6,'DT8001','F','ARGHAWAN DETERGENT 20KG',82,0,0
10028,7,'DT8002','F','ARGHAWAN DETERGENT 10KG',67,0,0
10029,1,'DT1003','F','LASHKARA DETERGENT 4KG /10',59,0,0
10029,2,'DT1006','F','LASHKARA DETERGENT 5KG',11,0,0
10029,3,'DT1002','F','LASHKARA DETERGENT 350/24',178,0,0
10029,4,'DT1005','F','LASHKARA DETERGENT 55/72',108,0,0
10029,5,'DT1001','F','LASHKARA DETERGENT 55/48',153,0,0
10029,6,'DT2003','F','TRAIN DETERGENT 10KG',58,0,0
10029,7,'DT7003','F','RAHIL DETERGENT 15KG',127,0,0
10029,8,'DT8002','F','ARGHAWAN DETERGENT 10KG',48,0,0
10030,1,'DW1003','F','TRAIN DISHWASH 130/36',1450,0,0
10030,2,'DW5001','F','PUNJAB DISHWASH 130/36',1349,0,0
10031,1,'DW1003','F','TRAIN DISHWASH 130/36',711,0,0
10031,2,'DW1001','F','TRAIN DISHWASH 130/72',205,0,0
10031,3,'DW1002','F','TRAIN DISHWASH 260/36',615,0,0
10031,4,'DW5001','F','PUNJAB DISHWASH 130/36',105,0,0
10032,1,'DT1006','F','LASHKARA DETERGENT 5KG',5,0,0
10032,2,'DT1004','F','LASHKARA DETERGENT 800/10',330,0,0
10032,3,'DT1002','F','LASHKARA DETERGENT 350/24',238,0,0
10032,4,'DT1005','F','LASHKARA DETERGENT 55/72',115,0,0
10032,5,'DT1001','F','LASHKARA DETERGENT 55/48',293,0,0
10032,6,'DT2003','F','TRAIN DETERGENT 10KG',108,0,0
10032,7,'DT7003','F','RAHIL DETERGENT 15KG',134,0,0
10032,8,'DT7005','F','RAHIL DETEGENT 1KG/15',168,0,0
10032,9,'DT8001','F','ARGHAWAN DETERGENT 20KG',5,0,0
10032,10,'DT8002','F','ARGHAWAN DETERGENT 10KG',119,0,0
10033,1,'DT1003','F','LASHKARA DETERGENT 4KG /10',8,0,0
10033,2,'DT1006','F','LASHKARA DETERGENT 5KG',5,0,0
10033,3,'DT1004','F','LASHKARA DETERGENT 800/10',234,0,0
10033,4,'DT1002','F','LASHKARA DETERGENT 350/24',118,0,0
10033,5,'DT1001','F','LASHKARA DETERGENT 55/48',195,0,0
10033,6,'DT9002','F','JAGMAG DETERGENT 850/12',89,0,0
10033,7,'DT9002','F','JAGMAG DETERGENT 850/12',11,0,0
10033,8,'DT9001','F','JAGMAG DETERGENT 4KG/6',31,0,0
10033,9,'DT9004','F','JAGMAG DETERGENT 75/120',15,0,0
10033,10,'DT7004','F','RAHIL DETERGENT 20KG',172,0,0
10034,1,'DW1001','F','TRAIN DISHWASH 130/72',328,0,0
10034,2,'DW1002','F','TRAIN DISHWASH 260/36',586,0,0
10034,3,'DW5001','F','PUNJAB DISHWASH 130/36',354,0,0
10035,1,'DT1004','F','LASHKARA DETERGENT 800/10',77,0,0
10035,2,'DT1002','F','LASHKARA DETERGENT 350/24',343,0,0
10035,3,'DT1005','F','LASHKARA DETERGENT 55/72',1,0,0
10035,4,'DT1001','F','LASHKARA DETERGENT 55/48',226,0,0
10035,5,'DT9002','F','JAGMAG DETERGENT 850/12',129,0,0
10035,6,'DT9005','F','JAGMAG DETERGENT 425/24',69,0,0
10035,7,'DT9004','F','JAGMAG DETERGENT 75/120',49,0,0
10035,8,'DT9001','F','JAGMAG DETERGENT 4KG/6',81,0,0
10036,1,'DW1002','F','TRAIN DISHWASH 260/36',479,0,0
10036,2,'DW5002','F','PUNJAB DISHWASH 260/36',413,0,0
10036,3,'DW5001','F','PUNJAB DISHWASH 130/36',1196,0,0
10037,1,'DT1004','F','LASHKARA DETERGENT 800/10',171,0,0
10037,2,'DT1002','F','LASHKARA DETERGENT 350/24',400,0,0
10037,3,'DT1001','F','LASHKARA DETERGENT 55/48',210,0,0
10037,4,'DT9005','F','JAGMAG DETERGENT 425/24',6,0,0
10037,5,'DT9004','F','JAGMAG DETERGENT 75/120',58,0,0
10037,6,'DT9001','F','JAGMAG DETERGENT 4KG/6',72,0,0
10037,7,'DT9002','F','JAGMAG DETERGENT 850/12',1,0,0
10037,8,'DT9002','F','JAGMAG DETERGENT 850/12',184,0,0
10038,1,'DW1001','F','TRAIN DISHWASH 130/72',336,0,0
10038,2,'DW2001','F','RING DISHWASH GOLA 130/36',1398,0,0
10038,3,'DW2008','F','RING DISHWASH GOLA 130/48',300,0,0
10038,4,'DW5001','F','PUNJAB DISHWASH 130/36',716,0,0
10039,1,'DT1003','F','LASHKARA DETERGENT 4KG /10',21,0,0
10039,2,'DT1004','F','LASHKARA DETERGENT 800/10',82,0,0
