10064,1,'RM0017','SILICATE','KG',18,1223,22014,0,0,0,
10065,1,'RM0017','SILICATE','KG',18,1802,32436,0,0,0,
10066,1,'RM0017','SILICATE','KG',18,911,16398,0,0,0,
10067,1,'MBP001','MARBLE POWDER','KG',1.8,10000,18000,0,0,0,
10068,1,'RAP002','RAPER LASHKARA SASHAY 10 RS','KG',475,216.3,102743,0,0,0,
10069,1,'RAP001','RAPER TRAIN DISHWASH 260 GRM','KG',475,94,44650,0,0,0,
10070,1,'RAP001','RAPER TRAIN DISHWASH 260 GRM','KG',475,639.2,303620,0,0,0,
10071,1,'RAP001','RAPER TRAIN DISHWASH 260 GRM','KG',475,353,167675,0,0,0,
10072,1,'RAP003','RAPER LASHKARA 400 GRM','KG',490,76.8,37632,0,0,0,
10073,1,'RAP003','RAPER LASHKARA 400 GRM','KG',490,387.5,189875,0,0,0,
10074,1,'RAP005','RAPER JAGMAG SASHAY RS.10','KG',475,1031.1,489773,0,0,0,
10075,1,'RAP004','RAPER RING DISHWASH 160 GRM','KG',475,558.5,265288,0,0,0,
10076,1,'RAP003','RAPER LASHKARA 400 GRM','KG',490,1482,726180,0,0,0,
10077,1,'RM0018','UREA ','KG',38,250,9500,0,0,0,
10078,1,'RM0018','UREA ','KG',38,2500,95000,0,0,0,
10079,1,'RM0019','SPECKLES','KG',69.87,1875,131006,0,0,0,
10080,1,'RM0017','SILICATE','KG',18,916,16488,0,0,0,
10081,1,'RM0029','SODA DENSE','KG',54.35,10000,543500,0,0,0,
10082,1,'RM0002','SODA ASH','KG',53.18,20000,1063600,0,0,0,
10083,1,'RM0003','TELCOM POWDER','KG',9,8460,76140,0,0,0,
10084,1,'RAP006','RAPER LASHKARA 1 KG','KG',490,976.8,478632,0,0,0,
10084,2,'RAP002','RAPER LASHKARA SASHAY 10 RS','KG',475,609.9,289703,0,0,0,
10084,3,'RAP008','RAPER JAGMAG 500 GRM','KG',490,1048,513520,0,0,0,
10084,4,'RAP007','RAPER JAGMAG 1000 GRM','KG',490,947.1,464079,0,0,0,
10085,1,'PPB001','POLYTHIN BAG 12*48','KG',260,25,6500,0,0,0,
10086,1,'MBP001','MARBLE POWDER','KG',1.8,11000,19800,0,0,0,
10087,1,'RM0007','SALT','KG',8,10500,84000,0,0,0,
10087,2,'RM0007','SALT','KG',7,1500,10500,0,0,0,
10088,1,'RM0003','TELCOM POWDER','KG',9,13000,117000,0,0,0,
10089,1,'RM0020','STARCH PACKAGES','KG',102,600,61200,0,0,0,
10090,1,'RM0021','BORAX POWDER ','KG',124,50,6200,0,0,0,
10091,1,'RM0013','SODIUM SULPHATE ANHYDROUS','KG',28,42750,1197000,0,0,0,
10091,2,'RM0019','SPECKLES','KG',60,3000,180000,0,0,0,
10092,1,'PBB022','BOX BOARD 38*26 210 GRAM','KG',78,763,59514,0,0,0,
10092,2,'PBB023','BOX BOARD 38*28 210 GRAM','KG',78,1542,120276,0,0,0,
10092,3,'PBB024','BOX BOARD 29.5*41 230 GRAM','KG',78,2728,212784,0,0,0,
10092,4,'PBB003','BOX BOARD 26*23  230 GRAM','KG',78,1225,95550,0,0,0,
10092,5,'PBB025','BOX BOARD 30*24 230 GRAM','KG',78,1400,109200,0,0,0,
