9,22,'PR0021','PAPER REEL SIZE 35 (F & SF)',-25681,,,0,0
9,23,'PR0001','PAPER REEL SIZE 36 (F & SF)',-19644,,,0,0
9,24,'PR0024','PAPER REEL SIZE 37 (F & SF)',-5061,,,0,0
9,25,'PR0004','PAPER REEL SIZE 38 (F & SF)',-16845,,,0,0
9,26,'PR0039','PAPER REEL SIZE 38.5 (F & SF)',-1424,,,0,0
9,27,'PR0003','PAPER REEL SIZE 18 (F & SF)',-2026.7,,,0,0
9,28,'PR0023','PAPER REEL SIZE 15 (F & SF)',-557,,,0,0
9,29,'PR0029','PAPER REEL SIZE 16 (F & SF)',-1146,,,0,0
9,30,'PR0040','PAPER REEL SIZE 27.5 (F & SF)',-1131,,,0,0
9,31,'PR0035','PAPER REEL SIZE 35 (TEST LINER)',-2370,,,0,0
9,32,'PR0033','PAPER REEL SIZE 28 (TEST LINER)',-3471,,,0,0
9,33,'PR0031','PAPER REEL SIZE 25 (TEST LINER)',-1516,,,0,0
9,34,'PR0041','PAPER REEL SIZE 34.5 (TEST LINER)',286,,,0,0
9,35,'PR0032','PAPER REEL SIZE 27 (TEST LINER)',-2142,,,0,0
9,36,'PR0030','PAPER REEL SIZE 17 (TEST LINER)',-1453,,,0,0
9,37,'PR0042','PAPER REEL SIZE 30 (TEST LINER)',100,'KG',,0,0
9,38,'PR0034','PAPER REEL SIZE 29 (KRAFT)',-4776,,,0,0
9,39,'PR0038','PAPER REEL SIZE 26 (TEST LINER)',-2917,,,0,0
10,1,'PBB001','BOX BOARD 29*38 230 GRAM',-556.15,,,0,0
10,2,'PBB002','BOX BOARD 27*36  230 GRAM',-1890,,,0,0
10,3,'PBB003','BOX BOARD 26*23  230 GRAM',-6247.85,,,0,0
10,4,'PBB004','BOX BOARD 27*23  230 GRAM',-570.89,,,0,0
10,5,'PBB005','BOX BOARD 32*23 230 GRAM',-896.34,,,0,0
10,6,'PBB006','BOX BOARD 34*28  210 GRAM',-2270.53,,,0,0
10,7,'PBB007','BOX BOARD 28*25  210 GRAM',-616,,,0,0
10,8,'PBB008','BOX BOARD 32*26  210 GRAM',-958.1,,,0,0
10,9,'PBB009','BOX BOARD 19*40  210 GRAM',-1678.6,,,0,0
10,10,'PBB010','BOX BOARD 35*25  210 GRAM',-1494,,,0,0
10,11,'PBB011','BOX BOARD 20*39  210 GRAM',-888,,,0,0
10,12,'PBB012','BOX BOARD 19*39  210 GRAM',-502,,,0,0
10,13,'PBB013','BOX BOARD 19*41  210 GRAM',-1024.17,,,0,0
10,14,'PBB014','BOX BOARD 33.5*24.5  210 GRAM',-2491,,,0,0
10,15,'PBB015','BOX BOARD 22*31  210 GRAM',-1302.2,,,0,0
10,16,'PBB016','BOX BOARD 23*32  210 GRAM',-1676,,,0,0
10,17,'PBB017','BOX BOARD 24*34  230 GRAM',-6260.91,,,0,0
10,18,'PBB018','BOX BOARD 26*23  210 GRAM',-3394,,,0,0
10,19,'PBB019','BOX BOARD 26*30 230 GRAM',-683.01,,,0,0
10,20,'PBB020','BOX BOARD 15*34 230 GRAM',363.25,,,0,0
10,21,'PBB021','BOX BOARD 25*37 230 GRAM',1166.84,,,0,0
10,22,'PBB022','BOX BOARD 38*26 210 GRAM',-763,,,0,0
10,23,'PBB023','BOX BOARD 38*28 210 GRAM',-3271.68,,,0,0
10,24,'PBB024','BOX BOARD 29.5*41 230 GRAM',-13093.41,,,0,0
10,25,'PBB025','BOX BOARD 30*24 230 GRAM',-10567.19,,,0,0
10,26,'PBB026','BOX BOARD 27*39 230 GRAM',-9985,,,0,0
10,27,'PBB027','BOX BOARD 27*30 210 GRAM',-1361,,,0,0
10,28,'PBB028','BOX BOARD 36*28 210 GRAM',-1734,,,0,0
10,29,'PBB029','BOX BOARD 20*41 210 GRAM',-2410.61,,,0,0
10,30,'PBB030','BOX BOARD 37*27 210 GRAM',-1704.68,,,0,0
10,31,'PBB031','BOX BOARD 37*25 230 GRAM',-1784,,,0,0
10,32,'PBB032','BOX BOARD 25*22 230 GRAM',-3199,,,0,0
10,33,'PBB033','BOX BOARD 17*40 230 GRAM',-4328.88,,,0,0
10,34,'PBB034','BOX BOARD 26*40 230 GRAM',-4567.57,,,0,0
10,35,'PBB035','BOX BOARD 21*37 230 GRAM',-1429.76,,,0,0
10,36,'PBB036','BOX BOARD 23*31 230 GRAM',-497,,,0,0
10,37,'PBB037','BOX BOARD 34*25 230 GRAM',-13042,,,0,0
10,38,'PBB038','BOX BOARD 30*36 230 GRAM',-2659.79,,,0,0
10,39,'PBB039','BOX BOARD 38.5*23 230 GRAM',-985,,,0,0
