type,group,code,name,opening,current,active,children
Asset,Assets,100473,WARRAICH TRADERS MANGOWAL,0.0,0.0,False,0
Asset,Assets,100474,MOHSIN KARYANA TANDA,0.0,0.0,False,0
Asset,Assets,100476,HANIF KARYANA DEONA MANDI,0.0,0.0,False,0
Asset,Assets,100477,FARYAD KARYANA BHARILLA SHARIF,0.0,0.0,False,0
Asset,Assets,100480,FINE BLADE LAHORE,0.0,0.0,False,0
Asset,Assets,100481,SHEIKH TARIQ,0.0,0.0,False,0
Asset,Assets,100484,ISMAIL TRADERS,0.0,0.0,False,0
Asset,Assets,100485,BEAUTY SOAP PRODUCTION PLANT,0.0,0.0,False,0
Asset,Assets,100488,ISHAQ TRADERS GUJRAT MANDI,0.0,0.0,False,0
Asset,Assets,100491,H.A.M TRADERS LAHORE,0.0,0.0,False,0
Asset,Assets,100492,ALI KARYANA STORE JPJ,0.0,0.0,False,0
Asset,Assets,100493,ALI TRADERS DOLATNAGAR,0.0,0.0,False,0
Asset,Assets,100494,BUTT TRADERS PARIANWALI,0.0,0.0,False,0
Asset,Assets,100496,MEHAR FAYYAZ TRADERS SURHPUR,0.0,0.0,False,0
Asset,Assets,100497,ITEFAQ CERAMICS GUJRAT,0.0,0.0,False,0
Asset,Assets,100498,MAA SHAA ALLAH TRADERS HAJI YASIR JPJ,0.0,0.0,False,0
Asset,Assets,100501,S MART GUJRAT,0.0,0.0,False,0
Asset,Assets,100502,CBS MART GUJRAT,0.0,0.0,False,0
Asset,Assets,100504,MIAN SUFHAN MANGOWAL,0.0,0.0,False,0
Asset,Assets,100505,MALIK YOUNAS KARYANA JPJ,0.0,0.0,False,0
Asset,Assets,100506,IRFAN KARYANA JPJ,0.0,0.0,False,0
Asset,Assets,100507,S.F KARYANA JPJ,0.0,0.0,False,0
Asset,Assets,100508,PAINT WORK NEW CONSTRUCTION,0.0,0.0,False,0
Asset,Assets,100509,R.G MART,0.0,0.0,False,0
Asset,Assets,100510,MR. MART,0.0,0.0,False,0
Asset,Assets,100511,FRESH VALLEY,0.0,0.0,False,0
Asset,Assets,100512,PACER MART,0.0,0.0,False,0
Asset,Assets,100513,RANJHA TRADERS RAMKEY BAILPUR,0.0,0.0,False,0
Asset,Assets,100514,AZHAR SARGODHA,0.0,0.0,False,0
Asset,Assets,100515,UNITED DETERGENT SHEIKHUPURA,0.0,0.0,False,0
Asset,Assets,100516,SOHAIL ASGHAR AGENCIES (RAHIMYARKHAN),0.0,0.0,False,0
Asset,Assets,100517,AL SAEED TRADERS GUJRAT MANDI,0.0,0.0,False,0
Asset,Assets,100518,NEW R.C.I ENTERPRISES GUJRAT,0.0,0.0,False,0
Asset,Assets,100519,AMIR SB LAHORE,0.0,0.0,True,0
Asset,Assets,100520,AHMED ALI SHAHDRA LAHORE,0.0,0.0,False,0
Asset,Assets,100521,ZAKAT,0.0,0.0,False,0
Asset,Assets,100523,WASEEM IQBAL HEADKHAN,0.0,0.0,False,0
Asset,Assets,100526,JAVED SB KHARAIN,0.0,0.0,False,0
Asset,Assets,100527,SARMAD SB MANGOWAL,0.0,0.0,False,0
Asset,Assets,100530,AL-QASIM TRADERS JPS,0.0,0.0,False,0
Asset,Assets,100532,ASIM TRADER FAISALABAD,0.0,0.0,False,0
Asset,Assets,100533,MALIK SHANI NAJAAN,0.0,0.0,False,0
Asset,Assets,100534,DAUD TRADERS SARGODHA,0.0,0.0,False,0
Asset,Assets,100535,SHAH SALMAN (PARLEY),0.0,0.0,False,0
Asset,Assets,100537,MA SHAH ALLAH KARYANA STORE DONGA BONGA,0.0,0.0,False,0
Asset,Assets,100539,HONDA CIVIC FAYYAZ SB,0.0,0.0,False,0
Asset,Assets,100541,B & B PLASTIC SHEIKHUPURA,0.0,0.0,False,0
Asset,Assets,100544,NAWAZ TRADERS MANGOWAL,0.0,0.0,False,0
Asset,Assets,100547,PRINCE K07 VEHICLE,0.0,0.0,False,0
Asset,Assets,100548,GULISTAN KHAN NOODLES,0.0,0.0,False,0
Asset,Assets,100550,SACHAL MART,0.0,0.0,False,0
Asset,Assets,100551,ZEESHAN TRADERS BORAYWALA,0.0,0.0,False,0
Asset,Assets,100553,TALIB HUSSAIN MANGOWAL,0.0,0.0,False,0
Asset,Assets,100554,QARI BAKHTIYAR SB AFGANISTAN,0.0,0.0,False,0
Asset,Assets,100555,SHAHDOLHA PRESS,0.0,0.0,False,0
Asset,Assets,100556,99 ELECTRIC STORE FAISLABAD,0.0,0.0,False,0
Asset,Assets,100558,IMRAN DANISH FAISALABAD,0.0,0.0,False,0
Asset,Assets,100559,MUJAHID TRADERS MANGOWAL,0.0,0.0,False,0
Asset,Assets,100561,MEHAR KARYANA SABZI MANDI JPJ,0.0,0.0,False,0
Asset,Assets,100562,NERMA SOAP SIALKOT,0.0,0.0,False,0
Asset,Assets,100563,HAJI NAZIR AKHTAR - PERSONAL A/C,0.0,0.0,False,0
Asset,Assets,100564,FAHAD TRADER NODDLE LAHORE,0.0,0.0,False,0
Asset,Assets,100565,RAJA TRADERS SHAKEEL AHMED,0.0,0.0,False,0
Asset,Assets,100566,HAJI BASHIR TRADER KOTLA,0.0,0.0,False,0
Asset,Assets,100567,QARI ABDUL KHALIQ TANDA,0.0,0.0,False,0
Asset,Assets,100568,KAMRAN TRADER SHADIWAL ROAD,0.0,0.0,False,0
Asset,Assets,100570,HABIB KARYANA STORE KARIANWALA,0.0,0.0,False,0
Asset,Assets,100571,SHAKEEL GENERAL KHI,0.0,0.0,False,0
Asset,Assets,100572,SAIF ULLAH KARYANA JALALPUR,0.0,0.0,False,0
Asset,Assets,100574,A-ONE TRADERS HAJI KHIZAR HAYAT,0.0,0.0,False,0
Asset,Assets,100578,KASHIF NIMKO,0.0,0.0,False,0
Asset,Assets,100579,F.A TRADERS TANDA,0.0,0.0,False,0
Asset,Assets,100582,JUTT TRADERS JPJ,0.0,0.0,False,0
Asset,Assets,100584,MIRZA USMAN BAIG,0.0,0.0,False,0
Asset,Assets,100585,MASTER TRADER PHALIA,0.0,0.0,False,0
Asset,Assets,100588,ZIA TRADERS GUJRAT,0.0,0.0,False,0
Asset,Assets,100590,AMIN SONS RAILWAY ROAD,0.0,0.0,False,0
Asset,Assets,100591,MAA SHAA ALLAH TRADERS KAMALAY CHAK,0.0,0.0,False,0
Asset,Assets,100592,TALHA FOODS DINGA,0.0,0.0,True,0
Asset,Assets,100593,MEHAR AFSHAR KARYANA KARIANWALA,0.0,0.0,False,0
Asset,Assets,100594,SABIR BUTT HAFIZABAD,0.0,0.0,False,0
Asset,Assets,100595,MOEEZ TRADERS,0.0,0.0,False,0
Asset,Assets,100598,BABA G TRADERS GUJRAT MANDI,0.0,0.0,False,0
Asset,Assets,100599,SHAHID BUTT,0.0,0.0,False,0
Asset,Assets,100600,AZAAN TRADERS KARIANWALA,0.0,0.0,False,0
Asset,Assets,100601,LABOUR QOUTA,0.0,0.0,False,0
Asset,Assets,100602,NAZIR SWEETS & TRADERS,0.0,0.0,False,0
Asset,Assets,100605,TUFAIL TRADERS ALI PUR CHATTA,0.0,0.0,True,0
Asset,Assets,100606,RAJPUT TRADERS,0.0,0.0,True,0
Asset,Assets,100608,BILAL TRADERS,0.0,0.0,False,0
Asset,Assets,100610,HAIDER SB LAHORE,0.0,0.0,False,0
Asset,Assets,100611,MUNIR TRADERS JALALPUR SOBTIAN,0.0,0.0,False,0
Asset,Assets,100612,NADEEM KERYANA,0.0,0.0,False,0
Asset,Assets,100614,ZAKARIYA TRADERS SHAHDIWAL,0.0,0.0,False,0
Asset,Assets,100619,PERVAIZ TRADER BAIL PUR,0.0,0.0,False,0
Asset,Assets,100620,AMANULLAH,0.0,0.0,False,0
Asset,Assets,100622,MUHAMMAD BILAWAL MANGOWAL,0.0,0.0,False,0
Asset,Assets,100623,ALI MUHAMMAD KHAN,0.0,0.0,False,0
Asset,Assets,100624,LASANI TRADERS GUJRAT,0.0,0.0,False,0
Asset,Assets,100625,ZIA TRADERS GULYANA,0.0,0.0,False,0
Asset,Assets,100626,TALHA KIRYANA MUNGOWAL,0.0,0.0,False,0
Asset,Assets,100628,SAJAD TRADER PARIANWALI,0.0,0.0,False,0
Asset,Assets,100629,BUTT TRADER DEOWNA MANDI,0.0,0.0,False,0
Asset,Assets,100630,BILAL TRADERS (AIRPORT ROAD ),0.0,0.0,False,0
Asset,Assets,100632,SALMAN & CO,0.0,0.0,False,0
Asset,Assets,100633,LOWA INTERNATIONAL DASKA,0.0,0.0,False,0
Asset,Assets,100634,CHISHTI  TRADERS MANGOWAL,0.0,0.0,False,0
Asset,Assets,100635,HUKUM KHAN,0.0,0.0,True,0
Asset,Assets,100636,REHAB INTERTRADE,0.0,0.0,False,0
Asset,Assets,100637,FAROOQ TRADERS,0.0,0.0,False,0
Asset,Assets,100638,CAR SONATA,0.0,0.0,True,0
Asset,Assets,100639,FAROOQ TRADERS QADIRABAD,0.0,0.0,False,0
Asset,Assets,100640,RIAZ GENERAL STORE,0.0,0.0,False,0
Asset,Assets,100642,CHAWA RESTAURANT,0.0,0.0,False,0
Asset,Assets,100643,KASHMIR TRADERS,0.0,0.0,True,0
Asset,Assets,100644,SHANGHAI CHEMICAL,0.0,0.0,False,0
Asset,Assets,100645,AFZAL SOAP FACTORY,0.0,0.0,True,0
Asset,Assets,100646,ANMOL SOAP FACTORY (IMRAN SAB),0.0,0.0,False,0
Asset,Assets,100647,NOBIL POULRY SERVICE KUNJAH,0.0,0.0,False,0
Asset,Assets,100650,ATIF KARYANA STORE MANO CHAK ALI PUR ROAD,0.0,0.0,False,0
Asset,Assets,100652,HAJI ABBAS SAB QASOOR,0.0,0.0,False,0
Asset,Assets,100660,S.A TRADERS (RAFIULLAH KHAN),0.0,0.0,True,0
Asset,Assets,100661,RIZWAN ULLAH RAWALPINDI,0.0,0.0,False,0
Asset,Assets,100662,HUSNAIN TRADERS GULYANA,0.0,0.0,False,0
Asset,Assets,100663,ARIF SHUNWARI DINGA,0.0,0.0,False,0
Asset,Assets,100664,BRAND SMITH (RAPER ACCOUNT),0.0,0.0,False,0
Asset,Assets,100666,SHAREEN TRADERS MUNDA,0.0,0.0,False,0
Asset,Assets,100668,U.S FOOD MAKERS,0.0,0.0,False,0
Asset,Assets,100669,MARIYUM  FOODS,0.0,0.0,False,0
Asset,Assets,100671,ADNAN MEER (ALUMINIUM PLATE),0.0,0.0,True,0
Asset,Assets,100672,CHEETA DETERGENT,0.0,0.0,False,0
Asset,Assets,100676,AWAIS TRADERS LALAMUSA,0.0,0.0,False,0
Asset,Assets,100679,JAFAR HUSSAIN SHAH LALAMUSA,0.0,0.0,False,0
Asset,Assets,100680,PERVAIZ SB TEHSIL SHEIKHUPURA,0.0,0.0,False,0
Asset,Assets,100683,NASEEM ULLAH SCRAP DEALER (IRON EMPTY DRUM),0.0,0.0,False,0
Asset,Assets,100684,UNIQUE GHEE AND ALLIED INDUSTRY PVT LTD,0.0,0.0,False,0
Asset,Assets,100685,MUNAWAR HUSSAIN,0.0,0.0,False,0
Asset,Assets,100686,OLPERS,0.0,0.0,False,0
Asset,Assets,100690,LAURIC ACID,0.0,0.0,True,0
Asset,Assets,100691,SR 5 ENGINE OIL (SHAHZAIB),0.0,0.0,False,0
Asset,Assets,100692,MK PLASTIC,0.0,0.0,False,0
Asset,Assets,100694,RAFIULLAH T.T,0.0,0.0,False,0
Asset,Assets,100695,FATEH SONS GOODS,0.0,0.0,False,0
Asset,Assets,100696,MADINA TRADERS NEW SABZI MANDI,0.0,0.0,False,0
Asset,Assets,100699,REHMAT KHAN SB  (SCRAP),0.0,0.0,False,0
Asset,Assets,100700,ALEEM OIL MILLS,0.0,0.0,False,0
Asset,Assets,100701,SUPERMAN WASHING POWDER,0.0,0.0,False,0
Asset,Assets,100702,AKBAR OIL MILLS,0.0,0.0,False,0
Asset,Assets,100705,RIAZ TRADERS  MANGORA,0.0,0.0,False,0
Asset,Assets,100707,AHMED ZAIDI SB,0.0,0.0,True,0
Asset,Assets,100708,HAJI MUHAMMAD AFZAL SB,0.0,0.0,True,0
Asset,Assets,100709,MEHRAN AGENCY (ZOOR MUHAMMD KHAN),0.0,0.0,False,0
Asset,Assets,100710,MEER SOAP LAHORE,0.0,0.0,True,0
Asset,Assets,100711,HAFIZ KHALID SHAH,0.0,0.0,False,0
Asset,Assets,100712,WAHID KARYANA STORE,0.0,0.0,False,0
Asset,Assets,100714,KASHIF FOOD PRODUCTS,0.0,0.0,True,0
Asset,Assets,100715,SHOUKAT SOAP FACTORY,0.0,0.0,True,0
Asset,Assets,100716,SHAHZAM TRADERS,0.0,0.0,False,0
Asset,Assets,100717,SHAZAM TRADER RAILWAY ROAD,0.0,0.0,False,0
Asset,Assets,100718,MULTI TRADERS (DARAZ.PK),0.0,0.0,True,0
Asset,Assets,100719,CH NASAR ULLAH FAZAL,0.0,0.0,False,0
Asset,Assets,100720,JAWAD BUTT,0.0,0.0,False,0
Asset,Assets,100722,ANEES CORRUGATION MACHINE,0.0,0.0,False,0
Asset,Assets,100723,MUHAMMAD RIZWAN FAISALABAD,0.0,0.0,False,0
Asset,Assets,100724,SHAUKAT SCRAP DEALERS,0.0,0.0,True,0
Asset,Assets,100725,UNIQUE CREAM (SKIN PRO COSMETIC),0.0,0.0,True,0
Asset,Assets,100727,KALEEM SB,0.0,0.0,False,0
Asset,Assets,100733,MUHAMMAD IMRAN SB,0.0,0.0,False,0
Asset,Assets,100734,ELIXIR INDUSTRIES,0.0,0.0,True,0
Asset,Assets,100736,SAIF SOAP,0.0,0.0,True,0
Asset,Assets,100737,FAUJI EMPTY DRUM DEALER,0.0,0.0,False,0
Asset,Assets,100738,NADEEM SB,0.0,0.0,False,0
Asset,Assets,100739,HASHIM CHEMICAL (BASE),0.0,0.0,False,0
Asset,Assets,100741,ALI TRADERS,0.0,0.0,True,0
Asset,Assets,100742,ABBAS HAIDER (SCRAP MATERIAL),0.0,0.0,False,0
Asset,Assets,100743,ABID RAZZAQ (FLOWERS),0.0,0.0,True,0
Asset,Assets,100744,JAWAD SB,0.0,0.0,False,0
Asset,Assets,100746,ASIF TRADERS,0.0,0.0,True,0
Asset,Assets,100747,RAHIM DAD PROPERY A/C,0.0,0.0,True,0
Asset,Assets,100748,RAFIULLAH SB PROPERTY A/C,0.0,0.0,True,0
Asset,Assets,100749,MOHID TRADING & COMMISSION AGENT (IMTIAZ AHMED),0.0,0.0,False,0
Asset,Assets,100754,SADIQ EXCHANGE COMPANY,0.0,0.0,False,0
Asset,Assets,100757,MAHFILI RICE,0.0,0.0,False,0
Asset,Assets,100760,SUPER FLUSHY (RANA SHAHZAD),0.0,0.0,True,0
Asset,Assets,100763,Z.Z  ENTERPRISES (HAFIZ EHSAN SB),0.0,0.0,True,0
Asset,Assets,100764,YAQUB SOAP FACTORY (PVT) LTD,0.0,0.0,True,0
Asset,Assets,100767,HAJI MUSHTAQ SB,0.0,0.0,False,0
Asset,Assets,100770,HRK TRADERS SADDA (PARACHINAR),0.0,0.0,False,0
Asset,Assets,100777,UMAR AFZAL KARYANA - KASUR,0.0,0.0,True,0
Asset,Assets,100779,ABDUL REHMAN TRADERS,0.0,0.0,True,0
Asset,Assets,100782,ASLAM KARYANA (MUDASSAR SALEEM) - FORT ABBAS,0.0,0.0,False,0
Asset,Assets,100783,NIZAM TRADERS - OKARA,0.0,0.0,False,0
Asset,Assets,100784,CH FAKHAR NADEEM - SAHIWAL,0.0,0.0,False,0
Asset,Assets,100787,DILNAWAZ SHAHBAZ TRADERS - MOAR KHUNDA,0.0,0.0,False,0
Asset,Assets,100788,SALEEM QADRI BHABRA,0.0,0.0,False,0
Asset,Assets,100790,N WAGON CAR SOLD,0.0,0.0,False,0
Asset,Assets,100794,AHSAN TRADERS,0.0,0.0,False,0
Asset,Assets,100795,RAJA ARSHAD TRADERS,0.0,0.0,True,0
Asset,Assets,100796,WAQAR TRADERS,0.0,0.0,False,0
Asset,Assets,100798,SHAHZAIN TRADERS,0.0,0.0,False,0
Asset,Assets,100800,YOUNAS MIXER MAKER,0.0,0.0,True,0
Asset,Assets,100801,HAROON UL RASHEED TRADERS,0.0,0.0,False,0
Asset,Assets,100804,SAAD TRADERS SAROKI,0.0,0.0,False,0
Asset,Assets,100806,HAMMAD NASIR SYED SB,0.0,0.0,False,0
Asset,Assets,100807,SHAREEM TRADERS OKARA,0.0,0.0,False,0
Asset,Assets,100808,MAQSOOD AHMED SB (SALE 4COLOR MACHINE),0.0,0.0,False,0
Asset,Assets,100809,HALIMYAN WASHING MATERIALS COMPANY (AFG),0.0,0.0,True,0
Asset,Assets,100810,M.SHAHBAZ SUPER FLEXY,0.0,0.0,False,0
Asset,Assets,100814,ABDUL SATTAR SB,0.0,0.0,True,0
Asset,Assets,100815,AFZAL DAIRY BUREWALA,0.0,0.0,True,0
Asset,Assets,100819,ZAIN BASHIR LTD. AFGHANISTAN,0.0,0.0,False,0
Asset,Assets,100821,DISCOUNT STORE,0.0,0.0,True,0
Asset,Assets,100823,HASSAN ALI CORPORATION,0.0,0.0,True,0
Asset,Assets,100825,ZOHAIB SB KOTLA,0.0,0.0,True,0
Asset,Assets,100832,ISRAR AHMED SB (SCRAP DEALER),0.0,0.0,True,0
Asset,Assets,100833,HAIDERI FOODS,0.0,0.0,False,0
Asset,Assets,100834,CHILLI FOOD,0.0,0.0,True,0
Asset,Assets,100838,KITE DETERGENT,0.0,0.0,True,0
Asset,Assets,100839,QAZI RAHIM ULLAH  SB,0.0,0.0,True,0
Asset,Assets,100840,USAMA CHEMICALS,0.0,0.0,True,0
Asset,Assets,100841,SHEIKH MUKHTAR TRADERS,0.0,0.0,True,0
Asset,Assets,100842,HAMI FOODS,0.0,0.0,False,0
Asset,Assets,100845,SMILE AID,0.0,0.0,True,0
Asset,Assets,100846,BILAL SB LIYAH,0.0,0.0,True,0
Asset,Assets,100847,REZIST,0.0,0.0,True,0
Asset,Assets,100848,ARSLAN ZAHID,0.0,0.0,True,0
Asset,Assets,100850,SARDAR TRADERS (ATTOCK),0.0,0.0,True,0
Asset,Assets,100852,YOUNAS ENTERPRISES (TOWER BAGS & CYLINDER),0.0,0.0,False,0
Asset,Assets,100855,GREEN SPARKLE (PVT) LTD,0.0,0.0,True,0
Asset,Assets,100856,SAJJAD SB (SHAFI SONS),0.0,0.0,False,0
Asset,Assets,100857,AKHROT DETEREGENT POWDER,0.0,0.0,True,0
Asset,Assets,100858,FAHAD TRADERS LAHORE,0.0,0.0,True,0
Asset,Assets,100860,SHAHI WASHING POWDER,0.0,0.0,True,0
Asset,Assets,100861,MOHSIN ENTERPRISES (PVT) LTD,0.0,0.0,True,0
Asset,Assets,100866,HAFIZ CHEMICALS DASKA,0.0,0.0,True,0
Asset,Assets,100867,SADAAT TRADERS DUDIYAL,0.0,0.0,True,0
Asset,Assets,100870,VIP WASH,0.0,0.0,True,0
Asset,Assets,100873,AMIR KHAN TRADERS,0.0,0.0,True,0
Asset,Assets,100875,RAHIL RAZZAQ SB,0.0,0.0,True,0
Asset,Assets,100878,KAMRAN TRADERS OKARA,0.0,0.0,True,0
Asset,Assets,100885,M.AQIB CHAUDHRY SB,0.0,0.0,True,0
Asset,Assets,100887,SADIQ MARKETING WEHRI,0.0,0.0,True,0
Asset,Assets,100888,SAAF DETERGENT,0.0,0.0,True,0
Asset,Assets,100889,BISMILLAH TRADERS,0.0,0.0,True,0
Asset,Assets,100890,RANA ARSHAD SB,0.0,0.0,True,0
Asset,Assets,100896,HUSNAIN TRADERS,0.0,0.0,True,0
Asset,Assets,100897,MUSHTAQ AHMAD SB (FBM PRODUCTS),0.0,0.0,False,0
Asset,Assets,100898,RAJA ISRAR SB,0.0,0.0,True,0
Asset,Assets,100899,DR. CHEMICALS SAHIWAL,0.0,0.0,True,0
Asset,Assets,100900,NAZIR SB (SCRAP DEALER),0.0,0.0,True,0
Asset,Assets,100901,ABDUL REHMAN TRADERS,0.0,0.0,False,0
Asset,Assets,100915,ATTA UR REHMAN TRADERS,0.0,0.0,True,0
Asset,Assets,100929,JAVEED IQBAL SB,0.0,0.0,True,0
Asset,Assets,1100,Bank Account,0.0,0.0,True,0
Asset,Assets,1215,WHT Receivable,0.0,0.0,True,0
Asset,Assets,1300,Inventory,0.0,0.0,True,0
Asset,Assets,1320,Packing Material Inventory,0.0,0.0,True,0
Asset,Assets,1330,Finished Goods Inventory,0.0,0.0,True,0
Asset,Assets,1340,Work in Process,0.0,0.0,True,0
Asset,Assets,1360,Employee Advances,0.0,0.0,True,0
Equity,Equity,3000,Owner's Equity,0.0,0.0,True,0
Equity,Equity,300001,FAYYAZ SB POULTARY A/C,0.0,0.0,False,0
Expense,Expenses,100023,MESS ACCOUNT,0.0,0.0,False,0
Expense,Expenses,100024,CHARITY A/C,0.0,0.0,False,0
Expense,Expenses,100025,CARIGE & FREIGHT EXPENSE DETERGENT,0.0,0.0,False,0
Expense,Expenses,100026,LABOUR CHARGES LOADING DETERGENT,0.0,0.0,False,0
Expense,Expenses,100027,REPAIR & MAINTENANCE DETERGENT PLANT,0.0,0.0,False,0
Expense,Expenses,100028,REPAIR & MAINTENANCE - PACKAGES PLANT,0.0,0.0,False,0
Expense,Expenses,100029,STATIONERY EXPENSES DETERGENT,0.0,0.0,False,0
Expense,Expenses,100030,MISC EXPENSES DETERGENT,0.0,0.0,False,0
Expense,Expenses,100031,ELECTRICITY CHARGES,0.0,0.0,False,0
Expense,Expenses,100032,GAS CHARGES,0.0,0.0,False,0
Expense,Expenses,100061,STATIONARY EXPENSE PACKAGES,0.0,0.0,False,0
Expense,Expenses,100062,LABOUR CHARGES LOADING PACKAGES,0.0,0.0,False,0
Expense,Expenses,100063,CARIGE & FRIEGHT EXPENSE PACKAGES,0.0,0.0,False,0
Expense,Expenses,100064,MISC EXPENSE PACKAGES,0.0,0.0,False,0
Expense,Expenses,100074,SALE TAX,0.0,0.0,False,0
Expense,Expenses,100075,BANK CHARGES,0.0,0.0,False,0
Expense,Expenses,100080,FED/SALETAX ON BANK CHARGES,0.0,0.0,False,0
Expense,Expenses,100158,W.H.TAX EXPORT,0.0,0.0,False,0
Expense,Expenses,100159,EDS CHARGES,0.0,0.0,False,0
Expense,Expenses,100171,SALARY EXPENSE ACCOUNT,0.0,0.0,False,0
Expense,Expenses,100177,EMPLOYEES SOCIAL SECURITY,0.0,0.0,False,0
Expense,Expenses,3999,Profit & Loss Clearing,0.0,0.0,True,0
Expense,Expenses,400008,SALES TEAM EXPENSES,0.0,0.0,False,0
Expense,Expenses,400009,OFFICE STATIONARY,0.0,0.0,False,0
Expense,Expenses,400010,YAHYA BUTT,0.0,0.0,False,0
Expense,Expenses,400012,SAEED KHAN (CONSTRUCTION WORKS),0.0,0.0,False,0
Expense,Expenses,400013,A.R MIRZA & COMPANY (CONSTRUCTION WORKS),0.0,0.0,False,0
Expense,Expenses,400016,FEROOZ PAPER MILL,0.0,0.0,False,0
Expense,Expenses,400018,MUHAMMAD SHAKEEL,0.0,0.0,False,0
Expense,Expenses,400020,CUSTOM EXPENSES,0.0,0.0,True,0
Expense,Expenses,400021,KHALID MEHMOOD PRITING MAINTENANCE,0.0,0.0,False,0
Expense,Expenses,400037,OFFICE EQUIPMENT,0.0,0.0,True,0
Expense,Expenses,400048,TELEPHONE EXPENSE (PTCL),0.0,0.0,True,0
Expense,Expenses,400049,JAHANZAIB AHMAD (ALUMINIUM WORKS),0.0,0.0,False,0
Expense,Expenses,400052,FLEXO GRAPHIC PRINTER INKS & ACCESSORIES,0.0,0.0,True,0
Expense,Expenses,400053,ZAHEER AHMAD CARPENTER,0.0,0.0,False,0
Expense,Expenses,400060,M.AFZAL (CONSTRUCTION WORKS),0.0,0.0,False,0
Expense,Expenses,400061,ABU SAEED (PRINTING PRESS),0.0,0.0,False,0
Expense,Expenses,400062,HOUSE FOR LABOUR,0.0,0.0,True,0
Expense,Expenses,400063,RIAZ HUSSAIN PASHA(CONTRACTOR),0.0,0.0,True,0
Expense,Expenses,400064,ENVIRONMENT (NOC),0.0,0.0,True,0
Expense,Expenses,400065,CHAMBER OF COMMERCE GUJRAT EXPENSES,0.0,0.0,True,0
Expense,Expenses,400066,WAQAS SB HOME CONSTRUCTION,0.0,0.0,True,0
Expense,Expenses,400069,BAGHDAD WOOD WORKS (NEW OFFICE DOOR),0.0,0.0,True,0
Expense,Expenses,400072,RAMZAN PACKAGE,0.0,0.0,True,0
Expense,Expenses,5000,Cost of Goods Sold,0.0,0.0,True,0
Expense,Expenses,5100,Purchase Expense,0.0,0.0,True,0
Expense,Expenses,5180,Inventory Revaluation,0.0,0.0,True,0
Expense,Expenses,5200,Operating Expenses,0.0,0.0,True,0
Expense,Expenses,5300,Factory Overheads,0.0,0.0,True,0
Expense,Expenses,6100,Admin Expenses,0.0,0.0,True,0
Expense,Expenses,6200,Salary Expense,0.0,0.0,True,0
Income,Income,100019,MISC SCRAP ITEMS,0.0,0.0,True,0
Income,Income,100081,EXCHANGE INCOME,0.0,0.0,False,0
Income,Income,100181,LOADING LABOUR INCOME,0.0,0.0,True,0
Income,Income,4100,Sales Returns,0.0,0.0,True,0
Income,Income,500005,REFUND INCOME,0.0,0.0,True,0
Liability,Liabilities,200003,JUNAID PACKAGES,0.0,0.0,False,0
Liability,Liabilities,200005,SAAD ENTERPRISES THREAD SUPPLIER,0.0,0.0,False,0
Liability,Liabilities,200006,KHALID YAQOOB SB,0.0,0.0,False,0
Liability,Liabilities,200011,FIRDOS SALT,0.0,0.0,False,0
Liability,Liabilities,200012,AKBARI TRADERS,0.0,0.0,False,0
Liability,Liabilities,200014,TAJ PIPE STORE,0.0,0.0,False,0
Liability,Liabilities,200018,MOBEEN PAPERS MART,0.0,0.0,True,0
Liability,Liabilities,200019,NAEEM PACKAGES,0.0,0.0,False,0
Liability,Liabilities,200020,MANSOOR QUETTA,0.0,0.0,False,0
Liability,Liabilities,200022,WAHAB PAPER MILLS,0.0,0.0,False,0
Liability,Liabilities,200027,SHAHEEN PAPER MILLS GUJRANWALA,0.0,0.0,False,0
Liability,Liabilities,200029,MUDASSAR SHAH BOILER,0.0,0.0,False,0
Liability,Liabilities,200030,SHABBIR HUSSAIN INSULATION DECK,0.0,0.0,False,0
Liability,Liabilities,200033,AL HADI CHEMICALS,0.0,0.0,True,0
Liability,Liabilities,200035,ALPHA CHEMICALS,0.0,0.0,False,0
Liability,Liabilities,200041,IMPORT OF TINOPAL,0.0,0.0,True,0
Liability,Liabilities,200042,FAHAD UMAIR,0.0,0.0,False,0
Liability,Liabilities,200043,SYNTRONICS LIMITED,0.0,0.0,False,0
Liability,Liabilities,200044,NEELAM PAPER MILLS HATTAR,0.0,0.0,False,0
Liability,Liabilities,200046,A.Z PACKAGES,0.0,0.0,False,0
Liability,Liabilities,200047,HANFI TRADERS QUETTA,0.0,0.0,True,0
Liability,Liabilities,200048,MOHAMMAD ISHTIAQ,0.0,0.0,False,0
Liability,Liabilities,200051,HAJI LAL GUL,0.0,0.0,False,0
Liability,Liabilities,200053,REHMAT CORPORATION,0.0,0.0,True,0
Liability,Liabilities,200055,C/O ABDULLAH ZAKI SB,0.0,0.0,True,0
Liability,Liabilities,200056,DYNAMIC CORP,0.0,0.0,False,0
Liability,Liabilities,200057,IMRAN PACKAGES,0.0,0.0,False,0
Liability,Liabilities,200059,FAZAL BARI,0.0,0.0,False,0
Liability,Liabilities,200060,UNITED MARBLE INDUSTRY,0.0,0.0,False,0
Liability,Liabilities,200062,AKBARI CHEMICAL INDUSTRIES (PVT) LTD,0.0,0.0,False,0
Liability,Liabilities,200063,FAHEEM FAISALABAD LASHKARA BAG,0.0,0.0,False,0
Liability,Liabilities,200064,MALIK BROTHERS LAHORE,0.0,0.0,False,0
