10009,1,'SF0001','BASE POWDER PLANT 26 AD',,,.4312,0,
10009,2,'RM0007','SALT GRANUELS',,,.441,0,
10009,3,'RM00196','SALT SPECKLES RED',,,.0049,0,
10009,4,'RM00197','SALT SPECKLES BLUE',,,.0049,0,
10009,5,'RM00198','SALT SPECKLES GREEN',,,.0049,0,
10009,6,'RM0013','SODIUM SULPHATE ANHYDROUS',,,.0245,0,
10009,7,'RM0029','SODA DENSE',,,.049,0,
10009,8,'RM0015','CALCIUM CARBONATE (PCC)',,,.0214,0,
10009,9,'RM0033','STPP',,,.0122,0,
10009,10,'RM0040','FRAGNANCE ADVENTURE (512)',,,.002,0,
10009,11,'RM0008','CMC',,,.001,0,
10009,12,'RM0030','SLES',,,.0031,0,
10010,1,'SF0001','BASE POWDER PLANT 26 AD',,,.3997,0,
10010,2,'RM0007','SALT GRANUELS',,,.4196,0,
10010,3,'RM00192','SPECKLES RED',,,.0046,0,
10010,4,'RM00193','SPECKLES BLUE',,,.0046,0,
10010,5,'RM00191','SPECKLES GREEN',,,.0046,0,
10010,6,'RM0013','SODIUM SULPHATE ANHYDROUS',,,.0199,0,
10010,7,'RM0029','SODA DENSE',,,.0993,0,
10010,8,'RM0015','CALCIUM CARBONATE (PCC)',,,.0248,0,
10010,9,'RM0033','STPP',,,.0149,0,
10010,10,'RM0057','FRAGNANCE UNI-MED DETERGENT POWDER',,,.002,0,
10010,11,'RM0008','CMC',,,.001,0,
10010,12,'RM0014','SLS','M','KG',.005,0,
10011,1,'SF0001','BASE POWDER PLANT 26 AD',,,.4902,0,
10011,2,'RM0007','SALT GRANUELS',,,.3354,0,
10011,3,'RM00192','SPECKLES RED',,,.0052,0,
10011,4,'RM00193','SPECKLES BLUE',,,.0052,0,
10011,5,'RM00191','SPECKLES GREEN',,,.0052,0,
10011,6,'RM0013','SODIUM SULPHATE ANHYDROUS',,,.1032,0,
10011,7,'RM0029','SODA DENSE',,,.0258,0,
10011,8,'RM0015','CALCIUM CARBONATE (PCC)',,,.0067,0,
10011,9,'RM0033','STPP',,,.0129,0,
10011,10,'RM0014','SLS',,,.0103,0,
10012,1,'SF0001','BASE POWDER PLANT 26 AD',,,.5721,0,
10012,2,'RM0007','SALT GRANUELS',,,.1493,0,
10012,3,'RM00192','SPECKLES RED',,,.0033,0,
10012,4,'RM00193','SPECKLES BLUE',,,.0033,0,
10012,5,'RM00191','SPECKLES GREEN',,,.0033,0,
10012,6,'RM0013','SODIUM SULPHATE ANHYDROUS',,,.0498,0,
10012,7,'RM0029','SODA DENSE',,,.0995,0,
10012,8,'RM0015','CALCIUM CARBONATE (PCC)',,,.0124,0,
10012,9,'RM0033','STPP',,,.0149,0,
10012,10,'RM0014','SLS',,,.0199,0,
10012,11,'RM0001','PALMFONATE',,,.0124,0,
10012,12,'RM0054','TAED ',,,.0149,0,
10012,13,'RM0053','SODIUM PER CARBONATE',,,.0448,0,
10013,1,'SF0001','BASE POWDER PLANT 26 AD',,,.0458,0,
10013,2,'RM0007','SALT GRANUELS',,,.229,0,
10013,3,'RM00196','SALT SPECKLES RED',,,.0034,0,
10013,4,'RM00197','SALT SPECKLES BLUE',,,.0034,0,
10013,5,'RM00198','SALT SPECKLES GREEN',,,.0034,0,
10013,6,'RM0033','STPP',,,.0034,0,
10013,7,'RM229','FRAGNANCE MAX 02',,,.0017,0,
10013,8,'RM0002','SODA ASH',,,.4579,0,
10013,9,'RM0004','SULPHONIC ACID','M','KG',.103,0,
10013,10,'RM0005','SODIUM BI CARBONATE',,,.0114,0,
10013,11,'RM0030','SLES',,,.0229,0,
10013,12,'RM226','CALCIAUM CARBONATE S200',,,.1145,0,
10014,1,'SF0001','BASE POWDER PLANT 26 AD',,,.0774,0,
10014,2,'RM0007','SALT GRANUELS',,,.0959,0,
10014,3,'RM00196','SALT SPECKLES RED',,,.0046,0,
10014,4,'RM00197','SALT SPECKLES BLUE',,,.0046,0,
10014,5,'RM00198','SALT SPECKLES GREEN',,,.0046,0,
10014,6,'RM0015','CALCIUM CARBONATE (PCC)',,,.0387,0,
10014,7,'RM0033','STPP',,,.0054,0,
10014,8,'RM0014','SLS',,,.0155,0,
10014,9,'RM0040','FRAGNANCE ADVENTURE (512)','M','KG',.0019,0,
10014,10,'RM0002','SODA ASH',,,.5803,0,
10014,11,'RM0004','SULPHONIC ACID',,,.1509,0,
10014,12,'RM0005','SODIUM BI CARBONATE',,,.0201,0,
10015,1,'SF0001','BASE POWDER PLANT 26 AD',,,.0327,0,
10015,2,'RM00196','SALT SPECKLES RED',,,.0078,0,
10015,3,'RM00197','SALT SPECKLES BLUE',,,.0078,0,
10015,4,'RM00198','SALT SPECKLES GREEN',,,.0078,0,
10015,5,'RM0033','STPP',,,.0078,0,
10015,6,'RM229','FRAGNANCE MAX 02',,,.0026,0,
10015,7,'RM0002','SODA ASH',,,.1307,0,
10015,8,'RM0004','SULPHONIC ACID',,,.081,0,
10015,9,'RM0005','SODIUM BI CARBONATE',,,.0105,0,
10015,10,'RM0030','SLES',,,.0183,0,
10015,11,'RM226','CALCIAUM CARBONATE S200',,,.6536,0,
10016,1,'RM0007','SALT GRANUELS',,,.0225,0,
10016,2,'RM128','FRAGNANCE ',,,.0016,0,
10016,3,'RM0004','SULPHONIC ACID',,,.0338,0,
10016,4,'RM0030','SLES',,,.1206,0,
10016,5,'RM139','EDTA',,,.0003,0,
10016,6,'RM0024','FORMULINE',,,.0009,0,
10016,7,'RM0026','CAUSTIC SODA / SODIUM HYDRO OXIDE (NOAH)',,,.0113,0,
10016,8,'RM0012','COCO BUTANE',,,.0096,0,
10016,9,'RM0028','PROPOLINE GLYCOL (PG)',,,.0032,0,
10017,1,'RM0007','SALT GRANUELS',,,.0233,0,
10017,2,'RM128','FRAGNANCE ',,,.0033,0,
10017,3,'RM0004','SULPHONIC ACID',,,.0499,0,
10017,4,'RM0030','SLES',,,.1248,0,
10017,5,'RM139','EDTA',,,.0003,0,
10017,6,'RM0024','FORMULINE',,,.001,0,
10017,7,'RM0026','CAUSTIC SODA / SODIUM HYDRO OXIDE (NOAH)',,,.0166,0,
10017,8,'RM0012','COCO BUTANE',,,.01,0,
10017,9,'RM0028','PROPOLINE GLYCOL (PG)',,,.005,0,
10018,1,'MBP001','MARBLE POWDER',,,.4263,0,
10018,2,'RM0003','TELCOM POWDER',,,.2632,0,
10018,3,'RM0067','DOLOMITE',,,.071,0,
