'ACC','m_-13','1'
'ACC','m_-15','1'
'ACC','m_-16','1'
'ACC','m_-17','1'
'ACC','m_-18','1'
'ACC','m_-19','1'
'ACC','m_-20','1'
'ACC','m_-22','1'
'ACC','m_-27','1'
'ACC','m_-28','1'
'ACC','m_-29','1'
'ACC','m_-30','1'
'ACC','m_-31','1'
'ACC','m_-32','1'
'ACC','m_-34','1'
'ACC','m_-35','1'
'ACC','m_-36','1'
'ACC','m_-39','1'
'ACC','m_-40','1'
'ACC','m_-41','1'
'ACC','m_-42','1'
'ACC','m_-47','1'
'ACC','m_-49','1'
'ACC','m_0','1'
'ACC','m_1','1'
'ACC','m_2','1'
'ACC','m_3','1'
'ACC','m_accountgroup','1'
'ACC','m_accountgroups','1'
'ACC','m_accountinfinancialstatement','1'
'ACC','m_accounts','1'
'ACC','m_accountssummary','1'
'ACC','m_acustomerledger','1'
'ACC','m_bankbook','1'
'ACC','m_bankbook1','1'
'ACC','m_bcustomerwisesales','1'
'ACC','m_ccustomerwiserecovery','1'
'ACC','m_chartofaccount','1'
'ACC','m_chartofaccount1','1'
'ACC','m_citywisepurchase','1'
'ACC','m_citywisepurchasereturn','1'
'ACC','m_citywisesaleorder','1'
'ACC','m_citywisestocktracking','1'
'ACC','m_consumptiondetail','1'
'ACC','m_consumptionsummary','1'
'ACC','m_customerenvalopprinting','1'
'ACC','m_customerinformation','1'
'ACC','m_customermailinglist','1'
'ACC','m_customewisepurchase','1'
'ACC','m_dailyactivityreport','1'
'ACC','m_dailyproductiondetail','1'
'ACC','m_dcustomerbalancesummary','1'
'ACC','m_departmentwiseissuevsconsumption','1'
'ACC','m_departmentwisematerialissue','1'
'ACC','m_departmentwiseproductionsummary','1'
'ACC','m_departmentwisesale','1'
'ACC','m_detailledger','1'
'ACC','m_dprentry','1'
'ACC','m_dprsummary','1'
'ACC','m_dsaleinvoicedetailfull','1'
'ACC','m_ecustomerwisesalereturn','1'
'ACC','m_employeewiseitemrate','1'
'ACC','m_employeewisesaleorder','1'
'ACC','m_exit','1'
'ACC','m_fcustomerwisesalessummary','1'
'ACC','m_gcustomerwisesaleorder','1'
'ACC','m_generaljournal','1'
'ACC','m_generalledgerdetailcustomized','1'
'ACC','m_hcustomerwisesalesreturndetail','1'
'ACC','m_icustomerwisesalesreturndetail-small','1'
'ACC','m_inventory','1'
'ACC','m_invoicesummary','1'
'ACC','m_inwardgatepass','1'
'ACC','m_inwardoutwarddetail','1'
'ACC','m_itemcomposition','1'
'ACC','m_itemcomposition1','1'
'ACC','m_itemgroup','1'
'ACC','m_itemgroups','1'
'ACC','m_iteminformation','1'
'ACC','m_itemledger','1'
'ACC','m_itemlist','1'
'ACC','m_itemlist0','1'
'ACC','m_itemratelist','1'
'ACC','m_itemwiseconsumption','1'
'ACC','m_itemwiseproduction','1'
'ACC','m_itemwisepurchasedetail','1'
'ACC','m_itemwisesales','1'
'ACC','m_itemwisesalesdetail','1'
'ACC','m_itemwisesalesreturndetail','1'
'ACC','m_itemwixsepurchase','1'
'ACC','m_jdealerwisesalessummary','1'
'ACC','m_jeneralledger','1'
'ACC','m_jeneralvoucher','1'
'ACC','m_journal','1'
'ACC','m_journaljeneral','1'
'ACC','m_kcitywisesalesreturn','1'
'ACC','m_kdealerwisesalesreturnsummary','1'
'ACC','m_ldealersalesrcomparision','1'
'ACC','m_lists','1'
'ACC','m_materialissuenotedetail','1'
'ACC','m_materilaissuenote','1'
'ACC','m_minsummary','1'
'ACC','m_monthlyproductiongraph','1'
'ACC','m_mpartywisesaleitemsummary','1'
'ACC','m_ncustomerwisepricepolicy','1'
'ACC','m_outwardsgatepass','1'
'ACC','m_partywiseinwardoutward','1'
'ACC','m_pendingsaleorderdetail','1'
'ACC','m_pendingsaleordersummary','1'
'ACC','m_postdatedchequesummary','1'
'ACC','m_pricepolicyentry','1'
'ACC','m_print','1'
'ACC','m_printersetup','1'
'ACC','m_printpreview','1'
'ACC','m_printpreviewrulers','1'
'ACC','m_printpreviewzoom','1'
'ACC','m_production','1'
'ACC','m_purchase','1'
'ACC','m_purchaseinvoice','1'
'ACC','m_purchaseinvoicedetail1','1'
'ACC','m_purchasejournal','1'
'ACC','m_purchasereturn','1'
'ACC','m_purchasereturndetail','1'
'ACC','m_purchasereturnjournal','1'
'ACC','m_purchasereturnsummary','1'
'ACC','m_purchasesummary','1'
'ACC','m_purchseitemsummary','1'
'ACC','m_reports','1'
'ACC','m_saleinvoice','1'
'ACC','m_saleinvoicecustomerdetail','1'
'ACC','m_saleinvoicedetail','1'
'ACC','m_saleorderdetail','1'
'ACC','m_saleorderentry','1'
'ACC','m_salereturn','1'
'ACC','m_salereturndetail','1'
'ACC','m_salereturnsummary','1'
'ACC','m_sales','1'
'ACC','m_salesinvoicedetail','1'
'ACC','m_salesjournal','1'
'ACC','m_salesreturnjournal','1'
'ACC','m_salessummary','1'
'ACC','m_stockadjustment','1'
'ACC','m_stockregister','1'
'ACC','m_stocktransferentry','1'
'ACC','m_vendorwisepurchasereturn','1'
'ACC','m_vendorwisepurchasesummary','1'
'ACC','m_vendorwiserecovery','1'
'ACC','m_voucheractivity','1'
'ADMIN','m_-','1'
'ADMIN','m_-0','1'
'ADMIN','m_-11','1'
'ADMIN','m_-13','1'
'ADMIN','m_-14','1'
'ADMIN','m_-15','1'
'ADMIN','m_-16','1'
'ADMIN','m_-17','1'
'ADMIN','m_-18','1'
'ADMIN','m_-19','1'
'ADMIN','m_-20','1'
'ADMIN','m_-21','1'
'ADMIN','m_-22','1'
'ADMIN','m_-23','1'
'ADMIN','m_-24','1'
'ADMIN','m_-25','1'
'ADMIN','m_-26','1'
'ADMIN','m_-27','1'
'ADMIN','m_-28','1'
'ADMIN','m_-29','1'
'ADMIN','m_-30','1'
'ADMIN','m_-31','1'
'ADMIN','m_-32','1'
'ADMIN','m_-33','1'
'ADMIN','m_-34','1'
'ADMIN','m_-35','1'
'ADMIN','m_-36','1'
'ADMIN','m_-37','1'
'ADMIN','m_-38','1'
'ADMIN','m_-39','1'
'ADMIN','m_-40','1'
'ADMIN','m_-41','1'
'ADMIN','m_-42','1'
'ADMIN','m_-45','1'
'ADMIN','m_-47','1'
'ADMIN','m_-48','1'
'ADMIN','m_-49','1'
'ADMIN','m_0','1'
'ADMIN','m_1','1'
'ADMIN','m_2','1'
'ADMIN','m_3','1'
'ADMIN','m_accountgroup','1'
'ADMIN','m_accountgroups','1'
'ADMIN','m_accountinfinancialstatement','1'
'ADMIN','m_accounts','1'
'ADMIN','m_accountspayable','1'
'ADMIN','m_accountsreceiveable','1'
'ADMIN','m_accountssummary','1'
'ADMIN','m_acustomerledger','1'
'ADMIN','m_agingstatement','1'
'ADMIN','m_backupdatabase','1'
'ADMIN','m_bankbook','1'
'ADMIN','m_bankbook1','1'
'ADMIN','m_bcustomerwisesales','1'
'ADMIN','m_cashbook','1'
'ADMIN','m_cashbook1','1'
'ADMIN','m_ccustomerwiserecovery','1'
'ADMIN','m_chartofaccount','1'
'ADMIN','m_chartofaccount1','1'
'ADMIN','m_citywisepurchase','1'
'ADMIN','m_citywisepurchasereturn','1'
'ADMIN','m_citywisesaleorder','1'
'ADMIN','m_citywisestocktracking','1'
'ADMIN','m_closingfiscalyear','1'
'ADMIN','m_companyinformation','1'
'ADMIN','m_consolidatedtrialbalance','1'
'ADMIN','m_consumptiondetail','1'
'ADMIN','m_consumptionentry','1'
'ADMIN','m_consumptionsummary','1'
'ADMIN','m_controlaccounts','1'
'ADMIN','m_customerenvalopprinting','1'
'ADMIN','m_customerinformation','1'
'ADMIN','m_customermailinglist','1'
'ADMIN','m_customewisepurchase','1'
'ADMIN','m_dailyactivityreport','1'
'ADMIN','m_dailyproduction1','1'
'ADMIN','m_dailyproductiondetail','1'
'ADMIN','m_dcustomerbalancesummary','1'
'ADMIN','m_departmentlist','1'
'ADMIN','m_departmentwiseissuevsconsumption','1'
'ADMIN','m_departmentwisematerialissue','1'
'ADMIN','m_departmentwiseproductionsummary','1'
'ADMIN','m_departmentwisesale','1'
'ADMIN','m_detailledger','1'
'ADMIN','m_dprentry','1'
'ADMIN','m_dprsummary','1'
'ADMIN','m_dsaleinvoicedetailfull','1'
'ADMIN','m_ecustomerwisesalereturn','1'
'ADMIN','m_employeewiseitemrate','1'
'ADMIN','m_employeewisesaleorder','1'
'ADMIN','m_exit','1'
'ADMIN','m_fcustomerwisesalessummary','1'
'ADMIN','m_file','1'
'ADMIN','m_financialsatement','1'
'ADMIN','m_fiscalyear','1'
'ADMIN','m_gcustomerwisesaleorder','1'
'ADMIN','m_generaljournal','1'
'ADMIN','m_generalledgerdetailcustomized','1'
'ADMIN','m_hcustomerwisesalesreturndetail','1'
'ADMIN','m_icustomerwisesalesreturndetail-small','1'
'ADMIN','m_inventory','1'
'ADMIN','m_invoicesummary','1'
'ADMIN','m_inwardgatepass','1'
'ADMIN','m_inwardoutwarddetail','1'
'ADMIN','m_itemcomposition','1'
'ADMIN','m_itemcomposition1','1'
'ADMIN','m_itemgroup','1'
'ADMIN','m_itemgroups','1'
'ADMIN','m_iteminformation','1'
'ADMIN','m_itemledger','1'
'ADMIN','m_itemlist','1'
'ADMIN','m_itemlist0','1'
'ADMIN','m_itempricepolicyentry','1'
'ADMIN','m_itemratelist','1'
'ADMIN','m_itemwiseconsumption','1'
'ADMIN','m_itemwisecosting','1'
'ADMIN','m_itemwiseproduction','1'
'ADMIN','m_itemwisepurchasedetail','1'
'ADMIN','m_itemwisesales','1'
'ADMIN','m_itemwisesalesdetail','1'
'ADMIN','m_itemwisesalesreturndetail','1'
'ADMIN','m_itemwixsepurchase','1'
'ADMIN','m_jdealerwisesalessummary','1'
'ADMIN','m_jeneralledger','1'
'ADMIN','m_jeneralvoucher','1'
'ADMIN','m_journal','1'
'ADMIN','m_journaljeneral','1'
'ADMIN','m_kcitywisesalesreturn','1'
'ADMIN','m_kdealerwisesalesreturnsummary','1'
'ADMIN','m_ldealersalesrcomparision','1'
'ADMIN','m_lists','1'
'ADMIN','m_maintain','1'
'ADMIN','m_materialissuenotedetail','1'
'ADMIN','m_materilaissuenote','1'
'ADMIN','m_minsummary','1'
'ADMIN','m_monthlyproductiongraph','1'
'ADMIN','m_monthlypurchasegraph','1'
'ADMIN','m_monthlysalesgraph','1'
'ADMIN','m_monthwisesalessummary','1'
'ADMIN','m_mpartywisesaleitemsummary','1'
'ADMIN','m_ncustomerwisepricepolicy','1'
'ADMIN','m_notestotheaccounts','1'
'ADMIN','m_openingbalance','1'
'ADMIN','m_outwardsgatepass','1'
'ADMIN','m_partytrialbalance','1'
'ADMIN','m_partywiseinwardoutward','1'
'ADMIN','m_pendingsaleorderdetail','1'
'ADMIN','m_pendingsaleordersummary','1'
'ADMIN','m_postdatedchequesummary','1'
'ADMIN','m_pricepolicyentry','1'
'ADMIN','m_print','1'
'ADMIN','m_printersetup','1'
'ADMIN','m_printpreview','1'
'ADMIN','m_printpreviewrulers','1'
'ADMIN','m_printpreviewzoom','1'
'ADMIN','m_production','1'
'ADMIN','m_profitlossaccountmonthwise','1'
'ADMIN','m_purchase','1'
'ADMIN','m_purchaseinvoice','1'
'ADMIN','m_purchaseinvoicedetail1','1'
'ADMIN','m_purchaseinvoiceunpost','1'
'ADMIN','m_purchasejournal','1'
'ADMIN','m_purchasereturn','1'
'ADMIN','m_purchasereturndetail','1'
'ADMIN','m_purchasereturnjournal','1'
'ADMIN','m_purchasereturnsummary','1'
'ADMIN','m_purchasereturnunpost','1'
'ADMIN','m_purchasesummary','1'
'ADMIN','m_purchseitemsummary','1'
'ADMIN','m_r_balance_sheet','1'
'ADMIN','m_r_profit_and_loss','1'
'ADMIN','m_reports','1'
'ADMIN','m_reportview','1'
'ADMIN','m_reportviewer','1'
'ADMIN','m_restoredatabase','1'
'ADMIN','m_saleinvoice','1'
'ADMIN','m_saleinvoicecustomerdetail','1'
'ADMIN','m_saleinvoicedetail','1'
'ADMIN','m_saleinvoiceunpost','1'
'ADMIN','m_saleorder','1'
'ADMIN','m_saleorderdetail','1'
'ADMIN','m_saleorderentry','1'
'ADMIN','m_salereturn','1'
'ADMIN','m_salereturndetail','1'
'ADMIN','m_salereturnsummary','1'
'ADMIN','m_salereturnunpost','1'
'ADMIN','m_sales','1'
'ADMIN','m_salesinvoicedetail','1'
'ADMIN','m_salesjournal','1'
'ADMIN','m_salesreturnjournal','1'
'ADMIN','m_salessummary','1'
'ADMIN','m_sendmessage','1'
'ADMIN','m_shiftinformation','1'
'ADMIN','m_stockadjustment','1'
'ADMIN','m_stockregister','1'
'ADMIN','m_stocktransfer','1'
'ADMIN','m_stocktransferentry','1'
'ADMIN','m_tasks','1'
'ADMIN','m_trailbalance','1'
'ADMIN','m_trialbalancesummary','1'
'ADMIN','m_unpost','1'
'ADMIN','m_userroles','1'
'ADMIN','m_users','1'
'ADMIN','m_users1','1'
'ADMIN','m_vendorwisepurchasereturn','1'
'ADMIN','m_vendorwisepurchasesummary','1'
'ADMIN','m_vendorwiserecovery','1'
'ADMIN','m_voucheractivity','1'
'ADMIN1','m_-','1'
'ADMIN1','m_-0','1'
'ADMIN1','m_-11','1'
'ADMIN1','m_-13','1'
'ADMIN1','m_-14','1'
'ADMIN1','m_-15','1'
'ADMIN1','m_-16','1'
'ADMIN1','m_-17','1'
'ADMIN1','m_-18','1'
'ADMIN1','m_-19','1'
'ADMIN1','m_-20','1'
'ADMIN1','m_-21','1'
'ADMIN1','m_-22','1'
'ADMIN1','m_-23','1'
'ADMIN1','m_-24','1'
'ADMIN1','m_-25','1'
'ADMIN1','m_-26','1'
'ADMIN1','m_-27','1'
'ADMIN1','m_-28','1'
'ADMIN1','m_-29','1'
'ADMIN1','m_-30','1'
'ADMIN1','m_-31','1'
'ADMIN1','m_-32','1'
'ADMIN1','m_-33','1'
'ADMIN1','m_-34','1'
'ADMIN1','m_-35','1'
'ADMIN1','m_-36','1'
'ADMIN1','m_-37','1'
'ADMIN1','m_-38','1'
'ADMIN1','m_-39','1'
'ADMIN1','m_-40','1'
'ADMIN1','m_-41','1'
'ADMIN1','m_-42','1'
'ADMIN1','m_-45','1'
'ADMIN1','m_-47','1'
'ADMIN1','m_-48','1'
'ADMIN1','m_-49','1'
'ADMIN1','m_0','1'
'ADMIN1','m_1','1'
'ADMIN1','m_2','1'
'ADMIN1','m_3','1'
'ADMIN1','m_accountgroup','1'
'ADMIN1','m_accountgroups','1'
'ADMIN1','m_accountinfinancialstatement','1'
'ADMIN1','m_accounts','1'
'ADMIN1','m_accountspayable','1'
'ADMIN1','m_accountsreceiveable','1'
'ADMIN1','m_accountssummary','1'
'ADMIN1','m_acustomerledger','1'
'ADMIN1','m_agingstatement','1'
'ADMIN1','m_backupdatabase','1'
'ADMIN1','m_bankbook','1'
'ADMIN1','m_bankbook1','1'
'ADMIN1','m_bcustomerwisesales','1'
'ADMIN1','m_cashbook','1'
'ADMIN1','m_cashbook1','1'
'ADMIN1','m_ccustomerwiserecovery','1'
'ADMIN1','m_chartofaccount','1'
'ADMIN1','m_chartofaccount1','1'
'ADMIN1','m_citywisepurchase','1'
'ADMIN1','m_citywisepurchasereturn','1'
'ADMIN1','m_citywisesaleorder','1'
'ADMIN1','m_citywisestocktracking','1'
'ADMIN1','m_closingfiscalyear','1'
'ADMIN1','m_companyinformation','1'
'ADMIN1','m_consolidatedtrialbalance','1'
'ADMIN1','m_consumptiondetail','1'
'ADMIN1','m_consumptionentry','1'
'ADMIN1','m_consumptionsummary','1'
'ADMIN1','m_controlaccounts','1'
'ADMIN1','m_customerenvalopprinting','1'
'ADMIN1','m_customerinformation','1'
'ADMIN1','m_customermailinglist','1'
'ADMIN1','m_customewisepurchase','1'
'ADMIN1','m_dailyactivityreport','1'
'ADMIN1','m_dailyproduction1','1'
'ADMIN1','m_dailyproductiondetail','1'
'ADMIN1','m_dcustomerbalancesummary','1'
'ADMIN1','m_departmentlist','1'
'ADMIN1','m_departmentwiseissuevsconsumption','1'
'ADMIN1','m_departmentwisematerialissue','1'
'ADMIN1','m_departmentwiseproductionsummary','1'
'ADMIN1','m_departmentwisesale','1'
'ADMIN1','m_detailledger','1'
'ADMIN1','m_dprentry','1'
'ADMIN1','m_dprsummary','1'
'ADMIN1','m_dsaleinvoicedetailfull','1'
'ADMIN1','m_ecustomerwisesalereturn','1'
'ADMIN1','m_employeewiseitemrate','1'
'ADMIN1','m_employeewisesaleorder','1'
'ADMIN1','m_exit','1'
'ADMIN1','m_fcustomerwisesalessummary','1'
'ADMIN1','m_file','1'
'ADMIN1','m_financialsatement','1'
'ADMIN1','m_fiscalyear','1'
'ADMIN1','m_gcustomerwisesaleorder','1'
'ADMIN1','m_generaljournal','1'
'ADMIN1','m_generalledgerdetailcustomized','1'
'ADMIN1','m_hcustomerwisesalesreturndetail','1'
'ADMIN1','m_icustomerwisesalesreturndetail-small','1'
'ADMIN1','m_inventory','1'
'ADMIN1','m_invoicesummary','1'
'ADMIN1','m_inwardgatepass','1'
'ADMIN1','m_inwardoutwarddetail','1'
'ADMIN1','m_itemcomposition','1'
'ADMIN1','m_itemcomposition1','1'
'ADMIN1','m_itemgroup','1'
'ADMIN1','m_itemgroups','1'
'ADMIN1','m_iteminformation','1'
'ADMIN1','m_itemledger','1'
'ADMIN1','m_itemlist','1'
'ADMIN1','m_itemlist0','1'
'ADMIN1','m_itemratelist','1'
'ADMIN1','m_itemwiseconsumption','1'
'ADMIN1','m_itemwisecosting','1'
'ADMIN1','m_itemwiseproduction','1'
'ADMIN1','m_itemwisepurchasedetail','1'
'ADMIN1','m_itemwisesales','1'
'ADMIN1','m_itemwisesalesdetail','1'
'ADMIN1','m_itemwisesalesreturndetail','1'
'ADMIN1','m_itemwixsepurchase','1'
'ADMIN1','m_jdealerwisesalessummary','1'
'ADMIN1','m_jeneralledger','1'
'ADMIN1','m_jeneralvoucher','1'
'ADMIN1','m_journal','1'
'ADMIN1','m_journaljeneral','1'
'ADMIN1','m_kcitywisesalesreturn','1'
'ADMIN1','m_kdealerwisesalesreturnsummary','1'
'ADMIN1','m_ldealersalesrcomparision','1'
'ADMIN1','m_lists','1'
'ADMIN1','m_maintain','1'
'ADMIN1','m_materialissuenotedetail','1'
'ADMIN1','m_materilaissuenote','1'
'ADMIN1','m_minsummary','1'
'ADMIN1','m_monthlyproductiongraph','1'
'ADMIN1','m_monthlypurchasegraph','1'
'ADMIN1','m_monthlysalesgraph','1'
'ADMIN1','m_monthwisesalessummary','1'
'ADMIN1','m_mpartywisesaleitemsummary','1'
'ADMIN1','m_ncustomerwisepricepolicy','1'
'ADMIN1','m_notestotheaccounts','1'
'ADMIN1','m_openingbalance','1'
'ADMIN1','m_outwardsgatepass','1'
'ADMIN1','m_partytrialbalance','1'
'ADMIN1','m_partywiseinwardoutward','1'
'ADMIN1','m_pendingsaleorderdetail','1'
'ADMIN1','m_pendingsaleordersummary','1'
'ADMIN1','m_postdatedchequesummary','1'
'ADMIN1','m_pricepolicyentry','1'
'ADMIN1','m_print','1'
'ADMIN1','m_printersetup','1'
'ADMIN1','m_printpreview','1'
'ADMIN1','m_printpreviewrulers','1'
'ADMIN1','m_printpreviewzoom','1'
'ADMIN1','m_production','1'
'ADMIN1','m_profitlossaccountmonthwise','1'
'ADMIN1','m_purchase','1'
'ADMIN1','m_purchaseinvoice','1'
'ADMIN1','m_purchaseinvoicedetail1','1'
'ADMIN1','m_purchaseinvoiceunpost','1'
'ADMIN1','m_purchasejournal','1'
'ADMIN1','m_purchasereturn','1'
'ADMIN1','m_purchasereturndetail','1'
'ADMIN1','m_purchasereturnjournal','1'
'ADMIN1','m_purchasereturnsummary','1'
'ADMIN1','m_purchasereturnunpost','1'
'ADMIN1','m_purchasesummary','1'
'ADMIN1','m_purchseitemsummary','1'
'ADMIN1','m_r_balance_sheet','1'
'ADMIN1','m_r_profit_and_loss','1'
'ADMIN1','m_reports','1'
'ADMIN1','m_reportviewer','1'
'ADMIN1','m_restoredatabase','1'
'ADMIN1','m_saleinvoice','1'
'ADMIN1','m_saleinvoicecustomerdetail','1'
'ADMIN1','m_saleinvoicedetail','1'
'ADMIN1','m_saleinvoiceunpost','1'
'ADMIN1','m_saleorder','1'
'ADMIN1','m_saleorderdetail','1'
'ADMIN1','m_saleorderentry','1'
'ADMIN1','m_salereturn','1'
'ADMIN1','m_salereturndetail','1'
'ADMIN1','m_salereturnsummary','1'
'ADMIN1','m_salereturnunpost','1'
'ADMIN1','m_sales','1'
'ADMIN1','m_salesinvoicedetail','1'
'ADMIN1','m_salesjournal','1'
'ADMIN1','m_salesreturnjournal','1'
'ADMIN1','m_salessummary','1'
'ADMIN1','m_shiftinformation','1'
'ADMIN1','m_stockadjustment','1'
'ADMIN1','m_stockregister','1'
'ADMIN1','m_stocktransfer','1'
'ADMIN1','m_stocktransferentry','1'
'ADMIN1','m_tasks','1'
'ADMIN1','m_trailbalance','1'
'ADMIN1','m_trialbalancesummary','1'
'ADMIN1','m_unpost','1'
'ADMIN1','m_userroles','1'
'ADMIN1','m_users','1'
'ADMIN1','m_users1','1'
'ADMIN1','m_vendorwisepurchasereturn','1'
'ADMIN1','m_vendorwisepurchasesummary','1'
'ADMIN1','m_vendorwiserecovery','1'
'ADMIN1','m_voucheractivity','1'
'AMIR','m_accountspayable','1'
'AMIR','m_accountsreceiveable','1'
'AMIR','m_bankbook1','1'
'AMIR','m_cashbook1','1'
'AMIR','m_dailyproduction1','1'
'AMIR','m_dailyproductiondetail','1'
'AMIR','m_departmentwiseproductionsummary','1'
'AMIR','m_detailledger','1'
'AMIR','m_dprsummary','1'
'AMIR','m_generaljournal','1'
'AMIR','m_generalledgerdetailcustomized','1'
'AMIR','m_inwardoutwarddetail','1'
'AMIR','m_itemledger','1'
'AMIR','m_jeneralledger','1'
'AMIR','m_purchaseinvoiceunpost','1'
'AMIR','m_purchasereturnunpost','1'
'AMIR','m_saleinvoiceunpost','1'
'AMIR','m_saleorder','1'
'AMIR','m_saleorderdetail','1'
'AMIR','m_salereturnunpost','1'
'AMIR','m_sales','1'
'AMIR','m_salesinvoicedetail','1'
'AMIR','m_stockregister','1'
'AMIR','m_stocktransfer','1'
'AMIR','m_unpost','1'
'AUTHORIZER','m_-23','1'
