10040,2,'PSS171','RING DIY NO. L 34 C2 P3 LN',24,977,23448,0,0,0,'PCS',0
10041,1,'DT2002','TRAIN DETERGENT 5KG F% BAG',350,24,8400,0,0,0,'PCS',0
10041,2,'DT2015','TRAIN DETERGENT 10KG PLANT 10AD',720,25,18000,0,0,0,'KG',0
10042,1,'DW2002','RING DISHWASH 120/72',410,56,22960,0,0,0,'CRTN',0
10042,2,'DW2003','RING DISHWASH 240/36',410,24,9840,0,0,0,'CRTN',0
10043,1,'DT9010','JAGMAG DETERGENT 70/120',900,13,11700,0,0,0,'BAG',0
10044,1,'DW4004','BRILLO DISHWASH LIQUID 500/12 (YELLOW)',800,16,12800,0,0,0,'CRTN',0
10044,2,'DW4005','BRILLO DISHWASH LIQUID 500/12 (GREEN)',800,5,4000,0,0,0,'CRTN',0
10044,3,'DW4006','BRILLO DISHWASH LIQUID 500/12 (ORANGE)',800,14,11200,0,0,0,'CRTN',0
10045,1,'DW2002','RING DISHWASH 120/72',445,22,9790,0,0,0,'CRTN',0
10045,2,'DW2003','RING DISHWASH 240/36',445,16,7120,0,0,0,'CRTN',0
10045,3,'DW2009','RING DISHWASH 300/24',370,9,3330,0,0,0,'CRTN',0
10046,1,'DW4005','BRILLO DISHWASH LIQUID 500/12 (GREEN)',800,14,11200,0,0,0,'CRTN',0
10046,2,'DW4006','BRILLO DISHWASH LIQUID 500/12 (ORANGE)',800,4,3200,0,0,0,'CRTN',0
10046,3,'DW4004','BRILLO DISHWASH LIQUID 500/12 (YELLOW)',800,1.75,1400,0,0,0,'CRTN',0
10047,1,'DW4004','BRILLO DISHWASH LIQUID 500/12 (YELLOW)',800,4,3200,0,0,0,'CRTN',0
10047,2,'DW4005','BRILLO DISHWASH LIQUID 500/12 (GREEN)',800,26,20800,0,0,0,'CRTN',0
10047,3,'DW4006','BRILLO DISHWASH LIQUID 500/12 (ORANGE)',800,43,34400,0,0,0,'CRTN',0
10048,1,'DT9010','JAGMAG DETERGENT 70/120',950,19,18050,0,0,0,'BAG',0
10048,2,'DT2021','TRAIN DETERGENT PLANT 70/120 10AD',850,15,12750,0,0,0,'BAG',0
10048,3,'DT9015','JAGMAG DETERGENT 400/24',950,22,20900,0,0,0,'BAG',0
10048,4,'DT9014','JAGMAG DETERGENT 800/12',950,33,31350,0,0,0,'BAG',0
10048,5,'DT2022','TRAIN DETERGENT PLANT 450/24 10AD',880,22,19360,0,0,0,'BAG',0
10048,6,'DT2023','TRAIN DETERGENT PLANT 900/12 10AD',880,31,27280,0,0,0,'BAG',0
10049,1,'DW1001','TRAIN DISHWASH 120/72',510,50,25500,0,0,0,'CRTN',0
10050,1,'DT9010','JAGMAG DETERGENT 70/120',950,22,20900,0,0,0,'BAG',0
10050,2,'DT9002','JAGMAG DETERGENT 850/12',980,156,152880,0,0,0,'CRTN',0
10050,3,'DW9001','HAPPY DISHWASH LIQUID 500ML/12 (LEMON)',980,10,9800,0,0,0,'CRTN',0
10050,4,'DW9002','HAPPY DISHWASH LIQUID 500ML/12 (ORANGE)',980,10,9800,0,0,0,'CRTN',0
10050,5,'DT9005','JAGMAG DETERGENT 425/24',980,94,92120,0,0,0,'CRTN',0
10051,1,'RM0014','SLS',430,2000,860000,0,0,0,'KG',0
10052,1,'DW1001','TRAIN DISHWASH 120/72',520,30,15600,0,0,0,'CRTN',0
10053,1,'DT0001','BRILLO DETERGENT 800/12',760,34,25840,0,0,0,'BAG',0
10053,2,'DT0002','BRILLO DETERGENT 400/24',785,3,2355,0,0,0,'PCS',0
10053,3,'DT0004','BRILLO DETERGENT 65/120',700,42,29400,0,0,0,'BAG',0
10054,1,'DT2021','TRAIN DETERGENT PLANT 70/120 10AD',950,64,60800,0,0,0,'BAG',0
10054,2,'DT2009','TRAIN DETERGENT 400/24',1000,28,28000,0,0,0,'BAG',0
10054,3,'DT2010','TRAIN DETERGENT 800/12 ',1000,191,191000,0,0,0,'BAG',0
10054,4,'DT9002','JAGMAG DETERGENT 850/12',937.5,9,8437.5,0,0,0,'CRTN',0
10055,1,'RM0027','FRAGNANCE LEMON M',2200,100,220000,0,0,0,'KG',0
