575,2020-02-25 00:00,,10096,,2020-02-25 00:00:00.000000,'1','03'
576,2020-02-25 00:00,,10097,,2020-02-25 00:00:00.000000,'1','03'
577,2020-02-26 00:00,,10098,,2020-02-26 00:00:00.000000,'1','03'
578,2020-02-26 00:00,,10099,,2020-02-26 00:00:00.000000,'1','03'
579,2020-02-27 00:00,,10100,,2020-02-27 00:00:00.000000,'1','03'
580,2020-02-27 00:00,,10101,,2020-02-27 00:00:00.000000,'1','03'
583,2020-03-01 00:00,,10104,,2020-03-01 00:00:00.000000,'1','03'
584,2020-03-02 00:00,,10105,,2020-03-02 00:00:00.000000,'1','03'
585,2020-03-02 00:00,,10106,,2020-03-02 00:00:00.000000,'1','03'
586,2020-03-02 00:00,,10107,,2020-03-02 00:00:00.000000,'1','03'
587,2020-03-03 00:00,,10108,,2020-03-03 00:00:00.000000,'1','03'
588,2020-03-03 00:00,,10109,,2020-03-03 00:00:00.000000,'1','03'
589,2020-03-04 00:00,,10110,,2020-03-04 00:00:00.000000,'1','03'
590,2020-03-04 00:00,,10111,,2020-03-04 00:00:00.000000,'1','03'
591,2020-03-05 00:00,,10112,,2020-03-05 00:00:00.000000,'1','03'
592,2020-03-05 00:00,,10113,,2020-03-05 00:00:00.000000,'1','03'
593,2020-03-07 00:00,,10114,,2020-03-07 00:00:00.000000,'1','03'
594,2020-03-08 00:00,,10115,,2020-03-08 00:00:00.000000,'1','03'
595,2020-02-05 00:00,,10116,,2020-02-05 00:00:00.000000,'1','03'
596,2020-03-08 00:00,,10117,,2020-03-08 00:00:00.000000,'1','03'
597,2020-03-08 00:00,,10118,,2020-03-08 00:00:00.000000,'1','03'
598,2020-02-05 00:00,,10119,,2020-02-05 00:00:00.000000,'1','03'
599,2020-03-09 00:00,,10120,,2020-03-09 00:00:00.000000,'1','03'
600,2020-03-09 00:00,,10121,,2020-03-09 00:00:00.000000,'1','03'
601,2020-03-10 00:00,,10122,,2020-03-10 00:00:00.000000,'1','03'
602,2020-03-10 00:00,,10123,,2020-03-10 00:00:00.000000,'1','03'
603,2020-03-11 00:00,,10124,,2020-03-11 00:00:00.000000,'1','03'
604,2020-03-11 00:00,,10125,,2020-03-11 00:00:00.000000,'1','03'
605,2020-03-12 00:00,,10126,,2020-03-12 00:00:00.000000,'1','03'
606,2020-03-14 00:00,,10129,,2020-03-14 00:00:00.000000,'1','03'
607,2020-03-15 00:00,,10130,,2020-03-15 00:00:00.000000,'1','03'
608,2020-03-16 00:00,,10133,,2020-03-16 00:00:00.000000,'1','03'
609,2020-03-17 00:00,,10138,,2020-03-17 00:00:00.000000,'1','03'
610,2020-03-19 00:00,,10141,,2020-03-19 00:00:00.000000,'1','03'
611,2020-03-19 00:00,,10142,,2020-03-19 00:00:00.000000,'1','03'
612,2020-03-21 00:00,,10147,,2020-03-21 00:00:00.000000,'1','03'
613,2020-03-22 00:00,,10150,,2020-03-22 00:00:00.000000,'1','03'
614,2020-03-24 00:00,,10153,,2020-03-24 00:00:00.000000,'1','03'
615,2020-03-25 00:00,,10154,,2020-03-25 00:00:00.000000,'1','03'
616,2020-04-05 00:00,,10155,,2020-04-05 00:00:00.000000,'1','03'
617,2020-03-26 00:00,,10160,,2020-03-26 00:00:00.000000,'1','03'
618,2020-04-07 00:00,,10161,,2020-04-07 00:00:00.000000,'1','03'
619,2020-04-08 00:00,,10163,,2020-04-08 00:00:00.000000,'1','03'
620,2020-04-11 00:00,,10166,,2020-04-11 00:00:00.000000,'1','03'
622,2020-04-12 00:00,,10170,,2020-04-12 00:00:00.000000,'1','03'
623,2020-04-13 00:00,,10172,,2020-04-13 00:00:00.000000,'1','03'
624,2020-04-14 00:00,,10173,,2020-04-14 00:00:00.000000,'1','03'
625,2020-04-15 00:00,,10176,,2020-04-15 00:00:00.000000,'1','03'
626,2020-04-16 00:00,,10179,,2020-04-16 00:00:00.000000,'1','03'
627,2020-04-18 00:00,,10180,,2020-04-18 00:00:00.000000,'1','03'
628,2020-04-06 00:00,,10182,,2020-04-06 00:00:00.000000,'1','03'
629,2020-04-19 00:00,,10186,,2020-04-19 00:00:00.000000,'1','03'
630,2020-04-20 00:00,,10189,,2020-04-20 00:00:00.000000,'1','03'
631,2020-04-21 00:00,,10191,,2020-04-21 00:00:00.000000,'1','03'
632,2020-04-22 00:00,,10192,,2020-04-22 00:00:00.000000,'1','03'
633,2020-04-23 00:00,,10193,,2020-04-23 00:00:00.000000,'1','03'
639,2020-03-14 00:00,,10127,,2020-03-14 00:00:00.000000,'1','03'
640,2020-03-14 00:00,,10128,,2020-03-14 00:00:00.000000,'1','03'
641,2020-03-15 00:00,,10131,,2020-03-15 00:00:00.000000,'1','03'
642,2020-03-16 00:00,,10132,,2020-03-16 00:00:00.000000,'1','03'
643,2020-03-16 00:00,,10134,,2020-03-16 00:00:00.000000,'1','03'
644,2020-03-16 00:00,,10135,,2020-03-16 00:00:00.000000,'1','03'
645,2020-03-17 00:00,,10136,,2020-03-17 00:00:00.000000,'1','03'
646,2020-03-17 00:00,,10137,,2020-03-17 00:00:00.000000,'1','03'
647,2020-03-18 00:00,,10139,,2020-03-18 00:00:00.000000,'1','03'
648,2020-03-18 00:00,,10140,,2020-03-18 00:00:00.000000,'1','03'
649,2020-03-19 00:00,,10143,,2020-03-19 00:00:00.000000,'1','03'
650,2020-03-19 00:00,,10144,,2020-03-19 00:00:00.000000,'1','03'
651,2020-03-21 00:00,,10145,,2020-03-21 00:00:00.000000,'1','03'
652,2020-03-21 00:00,,10146,,2020-03-21 00:00:00.000000,'1','03'
653,2020-03-22 00:00,,10148,,2020-03-22 00:00:00.000000,'1','03'
654,2020-03-22 00:00,,10149,,2020-03-22 00:00:00.000000,'1','03'
655,2020-03-24 00:00,,10151,,2020-03-24 00:00:00.000000,'1','03'
656,2020-03-24 00:00,,10152,,2020-03-24 00:00:00.000000,'1','03'
657,2020-03-25 00:00,,10156,,2020-03-25 00:00:00.000000,'1','03'
659,2020-04-05 00:00,,10158,,2020-04-05 00:00:00.000000,'1','03'
660,2020-04-06 00:00,,10159,,2020-04-06 00:00:00.000000,'1','03'
661,2020-04-07 00:00,,10162,,2020-04-07 00:00:00.000000,'1','03'
662,2020-04-08 00:00,,10164,,2020-04-08 00:00:00.000000,'1','03'
663,2020-04-09 00:00,,10165,,2020-04-09 00:00:00.000000,'1','03'
666,2020-04-13 00:00,,10171,,2020-04-13 00:00:00.000000,'1','03'
667,2020-04-14 00:00,,10174,,2020-04-14 00:00:00.000000,'1','03'
668,2020-04-15 00:00,,10177,,2020-04-15 00:00:00.000000,'1','03'
669,2020-04-16 00:00,,10178,,2020-04-16 00:00:00.000000,'1','03'
670,2020-04-18 00:00,,10181,,2020-04-18 00:00:00.000000,'1','03'
671,2020-03-10 00:00,,10183,,2020-03-10 00:00:00.000000,'1','03'
672,2020-03-10 00:00,,10184,,2020-03-10 00:00:00.000000,'1','03'
673,2020-04-19 00:00,,10185,,2020-04-19 00:00:00.000000,'1','03'
674,2020-04-20 00:00,,10187,,2020-04-20 00:00:00.000000,'1','03'
675,2020-04-20 00:00,,10188,,2020-04-20 00:00:00.000000,'1','03'
676,2020-04-21 00:00,,10194,,2020-04-21 00:00:00.000000,'1','03'
677,2020-04-21 00:00,,10195,,2020-04-21 00:00:00.000000,'1','03'
678,2020-04-22 00:00,,10196,,2020-04-22 00:00:00.000000,'1','03'
679,2020-04-25 00:00,,10197,,2020-04-25 00:00:00.000000,'1','03'
680,2020-04-25 00:00,,10198,,2020-04-25 00:00:00.000000,'1','03'
681,2020-04-25 00:00,,10199,,2020-04-25 00:00:00.000000,'1','03'
682,2020-04-25 00:00,,10201,,2020-04-25 00:00:00.000000,'1','03'
683,2020-04-25 00:00,,10202,,2020-04-25 00:00:00.000000,'1','03'
684,2020-04-26 00:00,,10203,,2020-04-26 00:00:00.000000,'1','03'
720,2020-01-29 00:00,,10050,,2020-01-29 00:00:00.000000,'1','03'
721,2020-04-26 00:00,,10204,,2020-04-26 00:00:00.000000,'1','03'
722,2020-04-26 00:00,,10205,,2020-04-26 00:00:00.000000,'1','03'
723,2020-04-27 00:00,,10206,,2020-04-27 00:00:00.000000,'1','03'
724,2020-04-27 00:00,,10207,,2020-04-27 00:00:00.000000,'1','03'
725,2020-04-27 00:00,,10208,,2020-04-27 00:00:00.000000,'1','03'
726,2020-04-28 00:00,,10209,,2020-04-28 00:00:00.000000,'1','03'
727,2020-04-28 00:00,,10210,,2020-04-28 00:00:00.000000,'1','03'
728,2020-04-28 00:00,,10211,,2020-04-28 00:00:00.000000,'1','03'
729,2020-04-29 00:00,,10212,,2020-04-29 00:00:00.000000,'1','03'
730,2020-04-29 00:00,,10213,,2020-04-29 00:00:00.000000,'1','03'
731,2020-04-29 00:00,,10214,,2020-04-29 00:00:00.000000,'1','03'
734,2020-04-30 00:00,,10217,,2020-04-30 00:00:00.000000,'1','03'
735,2020-05-02 00:00,,10218,,2020-05-02 00:00:00.000000,'1','03'
736,2020-05-02 00:00,,10219,,2020-05-02 00:00:00.000000,'1','03'
737,2020-05-02 00:00,,10220,,2020-05-02 00:00:00.000000,'1','03'
740,2020-05-03 00:00,,10223,,2020-05-03 00:00:00.000000,'1','03'
742,2020-05-04 00:00,,10225,,2020-05-04 00:00:00.000000,'1','03'
743,2020-05-04 00:00,,10226,,2020-05-04 00:00:00.000000,'1','03'
744,2020-05-05 00:00,,10227,,2020-05-05 00:00:00.000000,'1','03'
745,2020-05-05 00:00,,10228,,2020-05-05 00:00:00.000000,'1','03'
746,2020-05-05 00:00,,10229,,2020-05-05 00:00:00.000000,'1','03'
747,2020-05-07 00:00,,10230,,2020-05-07 00:00:00.000000,'1','03'
748,2020-05-07 00:00,,10231,,2020-05-07 00:00:00.000000,'1','03'
749,2020-05-06 00:00,,10232,,2020-05-06 00:00:00.000000,'1','03'
750,2020-05-06 00:00,,10233,,2020-05-06 00:00:00.000000,'1','03'
751,2020-05-06 00:00,,10234,,2020-05-06 00:00:00.000000,'1','03'
752,2020-05-09 00:00,,10235,,2020-05-09 00:00:00.000000,'1','03'
753,2020-05-09 00:00,,10236,,2020-05-09 00:00:00.000000,'1','03'
754,2020-05-07 00:00,,10237,,2020-05-07 00:00:00.000000,'1','03'
755,2020-05-09 00:00,,10238,,2020-05-09 00:00:00.000000,'1','03'
756,2020-05-10 00:00,,10239,,2020-05-10 00:00:00.000000,'1','03'
757,2020-05-10 00:00,,10240,,2020-05-10 00:00:00.000000,'1','03'
758,2020-05-10 00:00,,10241,,2020-05-10 00:00:00.000000,'1','03'
759,2020-05-11 00:00,,10242,,2020-05-11 00:00:00.000000,'1','03'
760,2020-05-11 00:00,,10243,,2020-05-11 00:00:00.000000,'1','03'
762,2020-05-12 00:00,,10245,,2020-05-12 00:00:00.000000,'1','03'
763,2020-05-12 00:00,,10246,,2020-05-12 00:00:00.000000,'1','03'
764,2020-05-12 00:00,,10247,,2020-05-12 00:00:00.000000,'1','03'
765,2020-05-13 00:00,,10248,,2020-05-13 00:00:00.000000,'1','03'
766,2020-05-13 00:00,,10249,,2020-05-13 00:00:00.000000,'1','03'
767,2020-05-13 00:00,,10250,,2020-05-13 00:00:00.000000,'1','03'
768,2020-05-14 00:00,,10251,,2020-05-14 00:00:00.000000,'1','03'
769,2020-05-15 00:00,,10252,,2020-05-15 00:00:00.000000,'1','03'
770,2020-05-14 00:00,,10253,,2020-05-14 00:00:00.000000,'1','03'
771,2020-05-14 00:00,,10254,,2020-05-14 00:00:00.000000,'1','03'
772,2020-05-16 00:00,,10255,,2020-05-16 00:00:00.000000,'1','03'
773,2020-05-16 00:00,,10256,,2020-05-16 00:00:00.000000,'1','03'
774,2020-05-16 00:00,,10257,,2020-05-16 00:00:00.000000,'1','03'
779,2020-05-18 00:00,,10262,,2020-05-18 00:00:00.000000,'1','03'
780,2020-05-18 00:00,,10263,,2020-05-18 00:00:00.000000,'1','03'
781,2020-05-19 00:00,,10264,,2020-05-19 00:00:00.000000,'1','03'
782,2020-05-19 00:00,,10265,,2020-05-19 00:00:00.000000,'1','03'
783,2020-05-19 00:00,,10266,,2020-05-19 00:00:00.000000,'1','03'
784,2020-05-20 00:00,,10267,,2020-05-20 00:00:00.000000,'1','03'
785,2020-05-20 00:00,,10268,,2020-05-20 00:00:00.000000,'1','03'
786,2020-05-20 00:00,,10269,,2020-05-20 00:00:00.000000,'1','03'
787,2020-05-21 00:00,,10270,,2020-05-21 00:00:00.000000,'1','03'
788,2020-05-21 00:00,,10271,,2020-05-21 00:00:00.000000,'1','03'
790,2020-05-28 00:00,,10273,,2020-05-28 00:00:00.000000,'1','03'
792,2020-05-22 00:00,,10275,,2020-05-22 00:00:00.000000,'1','03'
796,2020-05-30 00:00,,10279,,2020-05-30 00:00:00.000000,'1','03'
797,2020-05-30 00:00,,10280,,2020-05-30 00:00:00.000000,'1','03'
798,2020-05-31 00:00,,10281,,2020-05-31 00:00:00.000000,'1','03'
799,2020-05-31 00:00,,10282,,2020-05-31 00:00:00.000000,'1','03'
800,2020-05-31 00:00,,10283,,2020-05-31 00:00:00.000000,'1','03'
801,2020-06-01 00:00,,10284,,2020-06-01 00:00:00.000000,'1','03'
802,2020-06-01 00:00,,10285,,2020-06-01 00:00:00.000000,'1','03'
804,2020-06-02 00:00,,10288,,2020-06-02 00:00:00.000000,'1','03'
806,2020-06-03 00:00,,10290,,2020-06-03 00:00:00.000000,'1','03'
807,2020-06-03 00:00,,10291,,2020-06-03 00:00:00.000000,'1','03'
809,2020-06-02 00:00,,10287,,2020-06-02 00:00:00.000000,'1','03'
810,2020-06-04 00:00,,10293,,2020-06-04 00:00:00.000000,'1','03'
811,2020-06-04 00:00,,10294,,2020-06-04 00:00:00.000000,'1','03'
813,2020-06-06 00:00,,10296,,2020-06-06 00:00:00.000000,'1','03'
814,2020-06-06 00:00,,10297,,2020-06-06 00:00:00.000000,'1','03'
816,2020-06-07 00:00,,10299,,2020-06-07 00:00:00.000000,'1','03'
817,2020-06-07 00:00,,10300,,2020-06-07 00:00:00.000000,'1','03'
818,2020-06-09 00:00,,10301,,2020-06-09 00:00:00.000000,'1','03'
819,2020-06-09 00:00,,10302,,2020-06-09 00:00:00.000000,'1','03'
823,2020-06-08 00:00,,10306,,2020-06-08 00:00:00.000000,'1','03'
824,2020-06-08 00:00,,10307,,2020-06-08 00:00:00.000000,'1','03'
826,2020-06-10 00:00,,10309,,2020-06-10 00:00:00.000000,'1','03'
827,2020-06-10 00:00,,10310,,2020-06-10 00:00:00.000000,'1','03'
830,2020-06-13 00:00,,10313,,2020-06-13 00:00:00.000000,'1','03'
832,2020-06-13 00:00,,10315,,2020-06-13 00:00:00.000000,'1','03'
833,2020-06-14 00:00,,10316,,2020-06-14 00:00:00.000000,'1','03'
838,2020-06-16 00:00,,10321,,2020-06-16 00:00:00.000000,'1','03'
840,2020-06-17 00:00,,10323,,2020-06-17 00:00:00.000000,'1','03'
844,2020-06-18 00:00,,10327,,2020-06-18 00:00:00.000000,'1','03'
845,2020-06-20 00:00,,10328,,2020-06-20 00:00:00.000000,'1','03'
846,2020-06-20 00:00,,10329,,2020-06-20 00:00:00.000000,'1','03'
853,2020-06-22 00:00,,10336,,2020-06-22 00:00:00.000000,'1','03'
854,2020-06-21 00:00,,10335,,2020-06-21 00:00:00.000000,'1','03'
855,2020-06-21 00:00,,10334,,2020-06-21 00:00:00.000000,'1','03'
861,2020-06-23 00:00,,10341,,2020-06-23 00:00:00.000000,'1','03'
863,2020-06-23 00:00,,10342,,2020-06-23 00:00:00.000000,'1','03'
870,2020-05-11 00:00,,10244,,2020-05-11 00:00:00.000000,'1','03'
871,2020-05-28 00:00,,10277,,2020-05-28 00:00:00.000000,'1','03'
872,2020-05-30 00:00,,10278,,2020-05-30 00:00:00.000000,'1','03'
877,2020-05-27 00:00,,10276,,2020-05-27 00:00:00.000000,'1','03'
884,2020-06-24 00:00,,10345,,2020-06-24 00:00:00.000000,'1','03'
885,2020-06-24 00:00,,10346,,2020-06-24 00:00:00.000000,'1','03'
886,2020-06-25 00:00,,10347,,2020-06-25 00:00:00.000000,'1','03'
889,2020-06-25 00:00,,10348,,2020-06-25 00:00:00.000000,'1','03'
890,2020-02-03 00:00,,10057,,2020-02-03 00:00:00.000000,'1','03'
891,2020-02-03 00:00,,10058,,2020-02-03 00:00:00.000000,'1','03'
892,2020-02-04 00:00,,10059,,2020-02-04 00:00:00.000000,'1','03'
893,2020-02-04 00:00,,10060,,2020-02-04 00:00:00.000000,'1','03'
894,2020-02-11 00:00,,10069,,2020-02-11 00:00:00.000000,'1','03'
895,2020-02-11 00:00,,10070,,2020-02-11 00:00:00.000000,'1','03'
896,2020-07-01 00:00,,10361,,2020-07-01 00:00:00.000000,'1','03'
902,2020-07-04 00:00,,10367,,2020-07-04 00:00:00.000000,'1','03'
903,2020-07-04 00:00,,10368,,2020-07-04 00:00:00.000000,'1','03'
904,2020-07-04 00:00,,10369,,2020-07-04 00:00:00.000000,'1','03'
906,2020-07-05 00:00,,10371,,2020-07-05 00:00:00.000000,'1','03'
909,2020-06-27 00:00,,10351,,2020-06-27 00:00:00.000000,'1','03'
911,2020-06-28 00:00,,10353,,2020-06-28 00:00:00.000000,'1','03'
912,2020-06-28 00:00,,10354,,2020-06-28 00:00:00.000000,'1','03'
913,2020-06-29 00:00,,10355,,2020-06-29 00:00:00.000000,'1','03'
914,2020-06-29 00:00,,10356,,2020-06-29 00:00:00.000000,'1','03'
916,2020-06-30 00:00,,10358,,2020-06-30 00:00:00.000000,'1','03'
917,2020-06-30 00:00,,10359,,2020-06-30 00:00:00.000000,'1','03'
919,2020-07-05 00:00,,10372,,2020-07-05 00:00:00.000000,'1','03'
923,2020-06-04 00:00,,10295,,2020-06-04 00:00:00.000000,'1','03'
930,2020-06-11 00:00,,10312,,2020-06-11 00:00:00.000000,'1','03'
931,2020-06-11 00:00,,10314,,2020-06-11 00:00:00.000000,'1','03'
932,2020-06-13 00:00,,10317,,2020-06-13 00:00:00.000000,'1','03'
934,2020-06-15 00:00,,10319,,2020-06-15 00:00:00.000000,'1','03'
935,2020-06-15 00:00,,10320,,2020-06-15 00:00:00.000000,'1','03'
936,2020-06-16 00:00,,10322,,2020-06-16 00:00:00.000000,'1','03'
937,2020-06-17 00:00,,10324,,2020-06-17 00:00:00.000000,'1','03'
939,2020-06-19 00:00,,10326,,2020-06-19 00:00:00.000000,'1','03'
940,2020-06-20 00:00,,10330,,2020-06-20 00:00:00.000000,'1','03'
941,2020-06-23 00:00,,10333,,2020-06-23 00:00:00.000000,'1','03'
942,2020-06-21 00:00,,10338,,2020-06-21 00:00:00.000000,'1','03'
943,2020-06-22 00:00,,10339,,2020-06-22 00:00:00.000000,'1','03'
947,2020-06-28 00:00,,10350,,2020-06-28 00:00:00.000000,'1','03'
948,2020-06-29 00:00,,10357,,2020-06-29 00:00:00.000000,'1','03'
950,2020-06-09 00:00,,10303,,2020-06-09 00:00:00.000000,'1','03'
951,2020-06-09 00:00,,10304,,2020-06-09 00:00:00.000000,'1','03'
952,2020-06-18 00:00,,10325,,2020-06-18 00:00:00.000000,'1','03'
953,2020-06-25 00:00,,10343,,2020-06-25 00:00:00.000000,'1','03'
955,2020-02-18 00:00,,10082,,2020-02-18 00:00:00.000000,'1','03'
956,2020-05-27 00:00,,10272,,2020-05-27 00:00:00.000000,'1','03'
957,2020-06-07 00:00,,10305,,2020-06-07 00:00:00.000000,'1','03'
958,2020-06-08 00:00,,10308,,2020-06-08 00:00:00.000000,'1','03'
960,2020-07-08 00:00,,10374,,2020-07-08 00:00:00.000000,'1','03'
961,2020-07-09 00:00,,10375,,2020-07-09 00:00:00.000000,'1','03'
962,2020-07-11 00:00,,10376,,2020-07-11 00:00:00.000000,'1','03'
966,2020-07-06 00:00,,10379,,2020-07-06 00:00:00.000000,'1','03'
967,2020-07-06 00:00,,10380,,2020-07-06 00:00:00.000000,'1','03'
968,2020-07-07 00:00,,10381,,2020-07-07 00:00:00.000000,'1','03'
969,2020-07-07 00:00,,10382,,2020-07-07 00:00:00.000000,'1','03'
970,2020-07-08 00:00,,10383,,2020-07-08 00:00:00.000000,'1','03'
971,2020-07-08 00:00,,10384,,2020-07-08 00:00:00.000000,'1','03'
972,2020-07-09 00:00,,10385,,2020-07-09 00:00:00.000000,'1','03'
973,2020-07-09 00:00,,10386,,2020-07-09 00:00:00.000000,'1','03'
974,2020-07-11 00:00,,10387,,2020-07-11 00:00:00.000000,'1','03'
975,2020-07-11 00:00,,10388,,2020-07-11 00:00:00.000000,'1','03'
976,2020-07-12 00:00,,10389,,2020-07-12 00:00:00.000000,'1','03'
977,2020-07-12 00:00,,10390,,2020-07-12 00:00:00.000000,'1','03'
978,2020-07-13 00:00,,10391,,2020-07-13 00:00:00.000000,'1','03'
979,2020-07-13 00:00,,10392,,2020-07-13 00:00:00.000000,'1','03'
980,2020-07-13 00:00,,10393,,2020-07-13 00:00:00.000000,'1','03'
982,2020-07-14 00:00,,10395,,2020-07-14 00:00:00.000000,'1','03'
983,2020-07-14 00:00,,10396,,2020-07-14 00:00:00.000000,'1','03'
985,2020-07-16 00:00,,10398,,2020-07-16 00:00:00.000000,'1','03'
991,2020-07-16 00:00,,10404,,2020-07-16 00:00:00.000000,'1','03'
992,2020-07-18 00:00,,10405,,2020-07-18 00:00:00.000000,'1','03'
