'03',64,'PDF006','DECENT CEILING BODY CRYSTAL BOX C4 P3 LN',0,589,0,
'03',65,'PDF008','DECENT CEILING BLADE SHAYAN BOX C4 P3 LN',0,679,0,
'03',66,'PDF009','DECENT CEILING BLADE PASSION BOX C4 P3 LN',0,595,0,
'03',67,'PDF010','DECENT CEILING BLADE ANTEEK JADEED BOX C4 P3 LN',0,559,0,
'03',68,'PDF011','DECENT CEILING BLADE ANTEEK DECENT BOX C4 P3 LN',0,2034,0,
'03',69,'PDF012','DECENT CEILING BLADE DELUX JADEED BOX C4 P3 LN',0,384,0,
'03',70,'PDF013','DECENT CEILING BLADE CRYSTAL BOX C4 P3 LN',0,589,0,
'03',71,'PDF014','DECENT CEILING BLADE PERFECT BOX C4 P3 LN',0,33,0,
'03',72,'PDF016','DECENT SUPER POWER PEDISTAL H-R BODY GREEN  C4 P5 LY',0,641,0,
'03',73,'PDF017','DECENT SUPER POWER PEDISTAL BODY BLACK  C4 P5 LY',0,197,0,
'03',74,'PDF017','DECENT SUPER POWER PEDISTAL BODY BLACK  C4 P5 LY',0,961,0,
'03',75,'PDF018','DECENT SUPER POWER PEDISTAL BODY H-R BLACK 35*25',0,556,0,
'03',76,'PDF019','DECENT SUPER POWER PEDISTAL BODY WHITE  C4 P5 LY',0,910,0,
'03',77,'PDF020','DECENT SUPER POWER ROD GREEN BOX  C4 P3 LN',0,108,0,
'03',78,'PDF021','DECENT SUPER POWER H-R ROD GREEN BOX  C4 P3 LN',0,586,0,
'03',79,'PDF022','DECENT SUPER POWER ROD BLACK BOX  C4 P3 LN',0,961,0,
'03',80,'PDF023','DECENT SUPER POWER H-R ROD BLACK BOX  C4 P3 LN',0,608,0,
'03',81,'PDF024','DECENT SUPER POWER ROD WHITE BOX  C4 P3 LN',0,1095,0,
'03',82,'PDF026','DECENT SUPER POWER H-R BASE GREEN BOX  C4 P3 LN',0,605,0,
'03',83,'PDF027','DECENT SUPER POWER BASE BLACK BOX  C4 P3 LN',0,985,0,
'03',84,'PDF028','DECENT SUPER POWER H-R BASE BLACK  BOX  C4 P3 LN',0,610,0,
'03',85,'PDF029','DECENT SUPER POWER BASE WHITE  BOX C4 P3 LN',0,1088,0,
'03',86,'PDF030','DECENT BLADE BOX LARGE 10IN1 CN P3 LN',0,987,0,
'03',87,'PDF031','DECENT BLADE BOX SMALL 10IN1 CN P3 LN',0,59,0,
'03',88,'PDF032','DECENT CEILING BODY GENERAL MODEL BOX C4 P5 LY',0,963,0,
'03',89,'PDF033','DECENT CEILING BLADE GENERAL MODEL BOX C4 P3 LN',0,1072,0,
'03',90,'PDF034','DECENT ANTIQUE MODEL JADEED (DEAD ITEM)',0,250,0,
'03',91,'PFO001','FAUJI COOKING OIL C4 P3LN',0,10214,0,
'03',92,'PGC003','ZAINAB COLLECTION MUG 8 DOZAN BOX C4 P3 LN',0,945,0,
'03',93,'PGC004','GIFT CERAMICS MUG 8 DOZAN BOX C4 P3 LN',0,538,0,
'03',94,'PGF001','GUJRAT PEDISTAL BODY GREEN BOX C4 P5 LY',0,25,0,
'03',95,'PGF001','GUJRAT PEDISTAL BODY GREEN BOX C4 P5 LY',0,1620,0,
'03',96,'PGF002','GUJRAT PAK AISA PEDISTAL BODY BOX C4 P5 LY',0,1103,0,
'03',97,'PGF003','GUJRAT PEDISTAL ROD GREEN C4 P3 LN',0,2102,0,
'03',98,'PGF004','GUJRAT PAK ASIA PEDISTAL ROD C4 P3 LN',0,1068,0,
'03',99,'PGF005','GUJRAT PEDISTAL BASE GREEN C4 P3 LN',0,2096,0,
'03',100,'PGF005','GUJRAT PEDISTAL BASE GREEN C4 P3 LN',0,170,0,
'03',101,'PGF006','GUJRAT PAK ASIA PEDISTAL BASE C4 P3 LN',0,1053,0,
'03',102,'PGF007','GUJRAT CEILING BODY GREEN BOX C4 P5 LY',0,3955,0,
'03',103,'PGF008','GUJRAT PAK ASIA CEILING BODY BOX C4 P5 LY',0,1299,0,
'03',104,'PGF009','GUJRAT CEILING BODY AC/DC NEW BOX C4 P5 LY',0,1021,0,
'03',105,'PGF010','GUJRAT CEILING BLADE GREEN BOX C4 P3 LN',0,4117,0,
'03',106,'PGF011','GUJRAT PAK ASIA CEILING BLADE BOX C4 P3 LN',0,0,0,
'03',107,'PGF012','GUJRAT CEILING BLADE AC/DC NEW BOX C4 P3 LN',0,1107,0,
'03',108,'PIC','ICE CREAM CN P3 LN',0,3688,0,
'03',109,'PIC001','PRINTED KHAKI CRTN C1 P3 LN',0,400,0,
'03',110,'PIF001','IKEA CEILING DELUX BODY BOX C4 P5 LY',0,17,0,
'03',111,'PIF004','IKEA CEILING UNIVERSAL BODY BLACK BOX C4 P5 LY',0,872,0,
'03',112,'PIF006','IKEA CEILING CAPRY BLADE BOX C4 P3 LN',0,25,0,
'03',113,'PIF007','IKEA CEILING MODEL 1,2 BLADE BOX C4 P3 LN',0,109,0,
'03',114,'PIF008','IKEA CEILING UNIVERSAL BLADE BLACK BOX C4 P3 LY',0,899,0,
'03',115,'PIF011','IKEA T.C.P PEDISTAL BODY BOX C4 P3 LN',0,115,0,
'03',116,'PIF013','IKEA PEDISTAL ROD 24" BOX C4 P3 LN',0,36,0,
'03',117,'PIF015','IKEA REHAN T.C.P PEDISTAL ROD 24" BOX C4 P3 LN',0,25,0,
'03',118,'PIF016','IKEA PEDISTAL BASE 24" BOX C4 P3 LN',0,97,0,
'03',119,'PIF017','IKEA T.C.P PEDISTAL BASE BOX C4 P3 LN',0,22,0,
'03',120,'PIF018','IKEA REHAN T.C.P PEDISTAL BASE BOX C4 P3 LN',0,46,0,
'03',121,'PIF019','IKEA CEILING REHAN BODY BOX C4 P5 LY',0,1028,0,
'03',122,'PIF020','IKEA CEILING REHAN BLADE BOX C4 P3 LN',0,1028,0,
'03',123,'PIF020','IKEA CEILING REHAN BLADE BOX C4 P3 LN',0,25,0,
'03',124,'PIS001','MAMA G SALT CTN C1 P5 LN',0,1731,0,
'03',125,'PIS002','MMC SALT CRTN KHAKI C4 P5 LN',0,1410,0,
'03',126,'PKS001','TRAIN DISH 260/36 BOX C4 P3 LN',0,5711,0,
'03',127,'PKS002','TRAIN DISH 130/36 C4 P3 LN',0,896,0,
'03',128,'PKS003','RING 130/36 BOX',0,1579,0,
'03',129,'PKS010','TAIGON DISHWASH 260/36 CTN C4 P3 LN',0,4090,0,
'03',130,'PMF001','MERCEDEZ BLADE BOX SMALL 10IN1 C2 P5 LN',0,1443,0,
'03',131,'PMF002','MERCEDEZ BLADE BOX LARGE 10IN1 C2 P5 LN',0,541,0,
'03',132,'PMF003','MERCEDEZ PEDISTAL ROD  BOX 10IN1 C2 P5 LN',0,2029,0,
'03',133,'PMF004','MERCEDEZ UNIVERSAL BLADE BOX SMALL C/F C4 P3 LN',0,10903,0,
'03',134,'PMF005','MERCEDEZ CELING PRIME MODEL BOX C4 P5 LY',0,14,0,
'03',135,'PMT001','MAGNET TILE GRAOUT BOX CN P5 LN',0,2000,0,
'03',136,'PP0003','MOMIN 10KG EMPTY BAG',0,2000,0,
'03',137,'PP0004','MOMIN 20KG EMPTY BAG',0,1500,0,
'03',138,'PP0005','RAHIL 10KG EMPTY BAG',0,3500,0,
'03',139,'PP0006','RAHIL 20KG EMPTY BAG',0,13000,0,
'03',140,'PP0007','ARGHAWAN EMTPY BAG 10KG',0,6000,0,
'03',141,'PP0008','ARGHAWAN EMPTY BAG 20KG',0,3000,0,
'03',142,'PP0009','PLASTIC BAG BRILLO DETERGENT',0,12000,0,
'03',143,'PP0012','RAHIL EMPTY BAG 5KG',0,4000,0,
'03',144,'PP0013','EMPTY BAG JAGMAG 20KG',0,3000,0,
'03',145,'PP0015','JAGMAG EMPTY BAG 10KG',0,1200,0,
'03',146,'PP0016','SAFA DETERGENT EMPTY BAG 10KG',0,5000,0,
'03',147,'PP0017','SAGA EMPTY BAG 4KG',0,8500,0,
'03',148,'PP0021','SAGA EMPTY PP BAGS 10KG',0,2000,0,
'03',149,'PP0022','SAGA EMPTY PP BAGS 20KG',0,3500,0,
'03',150,'PP0023','SAFA EMPTY BAG 5KG',0,4800,0,
'03',151,'PP0024','RASHID EMPTY BAG 20KG',0,6000,0,
'03',152,'PP0025','RASHID EMPTY BAG 10KG ',0,8000,0,
'03',153,'PP0026','ARGHAWAN 5KG BAG',0,4500,0,
'03',154,'PP0029','STAR EMPTY BAG 5KG',0,2700,0,
'03',155,'PP0032','TRAIN PP BAG 19*24',0,8000,0,
'03',156,'PP0033','RAHIL PP BAG 19*31',0,4200,0,
'03',157,'PP0039','BACHAT PP BAGS EMPTY',0,6000,0,
'03',158,'PP0040','TRAIN EMPTY BAG 20KG (PESHAWAR QUAILTY)',0,1100,0,
'03',159,'PP0041','TRAIN EMPTY BAG 10KG (PESHAWAR QUAILTY)',0,3000,0,
'03',160,'PP0042','TRAIN EMPTY BAG 10KG+2TIKKI',0,14000,0,
'03',161,'PRA001','RAHIL DETERGENT 800/12 CTN C4 P5 LY',0,1212,0,
'03',162,'PRA002','RAHIL DETERGENT 1KG/10 CTN C4 P5 LY',0,650,0,
'03',163,'PRA003','RAHIL DETERGENT 3KG/5 CTN C4 P5 LY',0,823,0,
'03',164,'PRD001','RAHIL EMPTU CARTON 800/15',0,400,0,
'03',165,'PSM001','VANEEZA FRUTI SOAP LEMON 48PCS C4 P3 LN',0,1581,0,
'03',166,'PSM003','VANEEZA FRUTI SOAP PEACH 48PCS C4 P3 LN',0,492,0,
'03',167,'PSM004','VANEEZA FRUTI SOAP JASMINE 48PCS C4 P3 LN',0,455,0,
'03',168,'PSM005','PAIRACON FRUTI SOAP LEMON 48PCS C4 P3 LN',0,2382,0,
'03',169,'PSM007','PAIRACON FRUTI SOAP PEACH 48PCS C4 P3 LN',0,485,0,
'03',170,'PSM008','PAIRACON FRUTI SOAP JASMINE 48PCS C4 P3 LN',0,1083,0,
'03',171,'PSM009','VANEEZA FRUTI SOAP LEMON 72PCS C4 P3 LN',0,5935,0,
'03',172,'PSS001','TARZGI FRUTI SOAP LEMON 48 PCS C4 P3 LN',0,3322,0,
'03',173,'PSS004','TARZGI FRUTI SOAP LEMON 72PCS C4 P3 LN',0,1978,0,
'03',174,'PSS008','TARZGI BEAUTY SOAP 48 PCS C2 P3 LN',0,9054,0,
'03',175,'PSS016','BRILLO FRUTI SOAP LEMON 48PCS C4 P3 LN',0,-993,0,
'03',176,'PSS016','BRILLO FRUTI SOAP LEMON 48PCS C4 P3 LN',0,1753,0,
'03',177,'PSS017','BRILLO FRUTI SOAP ORANGE 48PCS C4 P3 LN',0,993,0,
'03',178,'PSS017','BRILLO FRUTI SOAP ORANGE 48PCS C4 P3 LN',0,960,0,
'03',179,'PSS019','TRAIN NAROL 791 10 KG C3 P3 LN',0,1010,0,
'03',180,'PSS020','TRAIN NAROL 792 C2 P3 LN',0,2014,0,
'03',181,'PSS022','TRAIN NAROL 793 C2 P3 LN',0,1500,0,
'03',182,'PSS025','TRAIN NAROL NO.69 TAQAT COLOR 10KG C2 P3 LN',0,1606,0,
'03',183,'PSS027','TRAIN 12KG SUPREME SIZE C2 P3 LN',0,1112,0,
'03',184,'PSS028','TRAIN 16KG C4 P3 LN',0,19634,0,
'03',185,'PSS029','TRAIN 19 KG C4 P3 LN',0,992,0,
'03',186,'PSS030','TRAIN BLUE 13KG C4 P3 LN',0,4036,0,
'03',187,'PSS031','TRAIN BLUE 8KG C4 P3 LN',0,700,0,
'03',188,'PSS031','TRAIN BLUE 8KG C4 P3 LN',0,11113,0,
'03',189,'PSS032','TRAIN WHITE 8 KG C4 P3 LN',0,19105,0,
'03',190,'PSS032','TRAIN WHITE 8 KG C4 P3 LN',0,-700,0,
'03',191,'PSS035','TRAIN CHOCOLATE 024 C3 P3 LN',0,3382,0,
'03',192,'PSS036','TRAIN SPECIAL 4 PACK 10KG 026 (BAIZAY WALA) C4 P3 LN',0,2620,0,
'03',193,'PSS036','TRAIN SPECIAL 4 PACK 10KG 026 (BAIZAY WALA) C4 P3 LN',0,979,0,
'03',194,'PSS038','TRAIN 40 TIKKI 059 C2 P3 LN ',0,3493,0,
'03',195,'PSS039','TRAIN SANDALI NO.1 C3 P3 LN',0,1042,0,
'03',196,'PSS040','TRAIN SANDALI NO.2 150/40 C3 P3 LN',0,5256,0,
'03',197,'PSS041','TRAIN SANDALI NO.3 C3 P3 LN',0,1172,0,
'03',198,'PSS042','TRAIN SANDALI NO.4 C3 P3 LN',0,1603,0,
'03',199,'PSS045','TRAIN NO.011 C4 P3 LN',0,6623,0,
'03',200,'PSS046','TRAIN NO. C-111 C2 P3 LN',0,8278,0,
'03',201,'PSS051','TRAIN C-118 SIALKOT SIZE C4 P3 LN',0,476,0,
'03',202,'PSS052','TRAIN GOLD BAR C-142 C2 P3 LN',0,13769,0,
'03',203,'PSS053','RING NO.142 C2 P3 LN',0,989,0,
'03',204,'PSS054','TRAIN GOLD BAR C-143 C2 P3 LN',0,395,0,
'03',205,'PSS055','TRAIN GOLD BAR C-144 BUTKHELA C2 P3 LN',0,8888,0,
'03',206,'PSS057','TRAIN SARHAD 20 TIKKI C2 P3 LN',0,1986,0,
'03',207,'PSS060','TRAIN LAUNDRY C2 P5 LN',0,11316,0,
'03',208,'PSS061','TRAIN MARKA NO.61 C4 P5 LN',0,471,0,
'03',209,'PSS063','TRAIN GOLD BAR SUPREME 8KG C2 P3 LN',0,988,0,
'03',210,'PSS073','TRAIN ABDUL MANAN 90/40 C2 P3 LN',0,2005,0,
'03',211,'PSS074','TRAIN MARKA SABOON GUARDER 20 TIKKI C2 P3 LN',0,2088,0,
'03',212,'PSS074','TRAIN MARKA SABOON GUARDER 20 TIKKI C2 P3 LN',0,300,0,
'03',213,'PSS081','TRAIN POWER 10 KG C4 P3 LN',0,996,0,
'03',214,'PSS082','LASHKARA BROWN CHAKOR NO.13 C2 P3 LN',0,4789,0,
'03',215,'PSS083','LASHKARA NO.13 C2 P3 LN',0,5998,0,
'03',216,'PSS084','LASHKARA BROWN CHAKOR NO.14 C2 P3 LN',0,3428,0,
'03',217,'PSS085','LASHKARA 170/40 NO.15 C2 P3 LN',0,4674,0,
'03',218,'PSS089','LASHKARA NO.021 C2 P3 LN',0,6977,0,
'03',219,'PSS092','LASHKARA NO.26 C2 P3 LN',0,287,0,
'03',220,'PSS094','LASHKARA NO.27 C2 P3 LN',0,979,0,
'03',221,'PSS098','LASHKARA 150/40 NO.31 C2 P3 LN',0,5596,0,
'03',222,'PSS100','LASHKARA 20 TIKKI NO.30 C2 P3 LN',0,774,0,
'03',223,'PSS101','LASHKARA NO.34 C2 P3 LN',0,3715,0,
'03',224,'PSS102','LASHKARA NO.35 GREEN C2 P3 LN',0,7515,0,
'03',225,'PSS103','LASHKARA ULTA SINDH NO.35 6 KG RED C2 P3 LN',0,9027,0,
'03',226,'PSS104','LASHKARA 29*25 C4 P3 LN',0,1955,0,
'03',227,'PSS107','LASHKARA 8 KG SIALKOT C2 P3 LN',0,599,0,
'03',228,'PSS108','LASHKARA 8 KG SIALKOT C2 P5 LN',0,1000,0,
'03',229,'PSS109','LASHKARA NO.45 C2 P3 LN',0,4536,0,
'03',230,'PSS110','RING SOAP 40-T-NO.45 C2 P3 LN',0,1061,0,
'03',231,'PSS112','LASHKARA NO.47 C2 P3 LN',0,250,0,
'03',232,'PSS113','TRAIN BLUE 8 KG  C4 P5 LN',0,250,0,
'03',233,'PSS117','LASHKARA NO. 49 200/36 C2 P3 LN',0,4504,0,
'03',234,'PSS119','LASHKARA KOHAT C4 P3 LN',0,575,0,
'03',235,'PSS120','LASHKARA NO.65 C2 P3 LN',0,11577,0,
'03',236,'PSS121','RING SOAP NO.65 C2 P3 LN',0,3589,0,
'03',237,'PSS122','LASHKARA LAUNDRY NO.66 BLACK TEST LINE C1 P5 LN',0,1503,0,
'03',238,'PSS123','LASHKARA LAUDRY QUETTA C2 P5 LN',0,595,0,
'03',239,'PSS124','LASHKARA NO.138 C2 P3 LN',0,4315,0,
'03',240,'PSS125','LASHKARA 20 TIKKI NO. 153 C2 P3 LN',0,400,0,
'03',241,'PSS126','LASHKARA NO. 162 C2 P3 LN',0,13523,0,
'03',242,'PSS127','LASHKARA NO.173 SHAKARGARH C4 P3 LN',0,1275,0,
'03',243,'PSS129','LASHKARA NO. 804/51 C2 P3 LN',0,2004,0,
'03',244,'PSS131','LASHKARA 4 PACK 9 KG C4 P3 LN',0,10552,0,
'03',245,'PSS132','LASHKARA 4 PACK 10 KG C4 P3 LN',0,2916,0,
'03',246,'PSS135','LASHKARA NAROWAL C4 P3 LN',0,1379,0,
'03',247,'PSS137','LASHKARA ABDUL MANAN 90/40 C4 P3 LN',0,800,0,
'03',248,'PSS138','LASHKARA NO.022 C2 P3 LN',0,1394,0,
'03',249,'PSS139','LASHKARA NO.15 C2 P3 LN',0,878,0,
'03',250,'PSS140','LASHKARA NO.51/804 C2 P3 LN',0,1574,0,
'03',251,'PSS141','TRAIN RED C-142 C2 P3 LN',0,2559,0,
'03',252,'PSS142','TRAIN BLUE C-142 C2 P3 LN',0,2196,0,
'03',253,'PSS143','RAHIL MASKEEN ZAI NO.030 C1 P3 LN',0,1383,0,
'03',254,'PSS144','CC SANDALI 170/40 NO. 21 C2 P3 LN',0,10396,0,
'03',255,'PSS146','CC SANDALI 90/40 NO. 23',0,10197,0,
'03',256,'PSS147','TOOR NAROL 20 TIKKI C2 P3 LN',0,5038,0,
'03',257,'PSS148','JUNGLE 16 KG NO.56 CC3 P3 LN',0,2067,0,
'03',258,'PSS149','PUNJAB DARJA AWAL 40 TIKKI C4 P3 LN',0,820,0,
'03',259,'PSS149','PUNJAB DARJA AWAL 40 TIKKI C4 P3 LN',0,2005,0,
'03',260,'PSS150','CC LARGE C2 P5 LN ',0,2901,0,
'03',261,'PSS151','JUNGLE 18KG NO.37 C2 P3 LN',0,1593,0,
'03',262,'PSS152','RING NAROL C3 P3 LN',0,783,0,
'03',263,'PSS153','KHAN SOAP C3 P3 LN',0,782,0,
'03',264,'PSS154','JUNGLE NO.052 C2 P3 LN',0,10926,0,
'03',265,'PSS155','RAHIL 40 TIKKI C1 P3 LN',0,1001,0,
'03',266,'PSS156','CC SANDALI 200/40 NO. 20 C2 P3 LN',0,3504,0,
'03',267,'PSS157','JUNGLE 13 KG NO.55 C2 P3 LN',0,1101,0,
'03',268,'PSS158','NASEEM SABON 60 TIKKI C1 P3 LN',0,1104,0,
'03',269,'PSS159','NASEEM TRANSPARENT 40 TIKKI C1 P3 LN',0,3531,0,
'03',270,'PSS160','NASEEM 40 TIKKI C1 P3 LN',0,2996,0,
'03',271,'PSS161','RING 8 KG C2 P3 LN',0,801,0,
'03',272,'PSS162','BILAL 40 TIKKI C2 P3 LN',0,4784,0,
'03',273,'PSS163','NASEEM NAROL 20 TIKKI C2 P3 LN',0,990,0,
'03',274,'PSS164','BILAL CHOCOLATE GUARDER 20 TIKKI C2 P3 LN',0,508,0,
'03',275,'PSS165','NOMAN 40 TIKKI C2 P3 LN',0,1395,0,
'03',276,'PSS166','SARHAD SOAP 20 TIKKI (DEAD ITEM)',0,400,0,
'03',277,'PSS167','BILAL 20 TIKKI KHAKI C2 P3 LN',0,540,0,
'03',278,'PSS168','CC SMALL 8 KG C2 P3 LN',0,3000,0,
'03',279,'PSS169','GUL-E-GULAB DARJA AWAL 40 TIKKI C4 P3 LN',0,794,0,
'03',280,'PSS170','BILAL 60 TIKKI C1 P3 LN',0,493,0,
'03',281,'PSS171','RING DIY NO. L 34 C2 P3 LN',0,298,0,
'03',282,'PSS171','RING DIY NO. L 34 C2 P3 LN',0,686,0,
'03',283,'PSS172','RING DIY NO. L9KG C4 P3 LN',0,984,0,
'03',284,'PSS173','RING DIY NO. L 35 C2 P3 LN',0,3203,0,
'03',285,'PSS174','JAMAL SOAP DIY L.NO.35 C2 P3 LN',0,205,0,
'03',286,'PSS175','KHAN NO.142 C2 P3 LN',0,782,0,
'03',287,'PSS176','SARHAD 40 TIKKI C2 P3 LN',0,201,0,
'03',288,'PSS177','POWER 20 TIKKI C2 P3 LN',0,1992,0,
'03',289,'PSS178','POWER 40 TIKKI C1 P3 LN',0,3690,0,
'03',290,'PSS179','RING DIY L NO.35 C2 P3 LN',0,600,0,
'03',291,'PSS180','ABID TRANSPARENT RED C1 P3 LN',0,1834,0,
'03',292,'PSS181','POWER 60 TIKKI C1 P3 LN',0,1731,0,
'03',293,'PSS182','HIKMAT A DIY B-40 C1 P3 LN',0,5938,0,
'03',294,'PSS183','BRILLO SOAP DIY L NO.65 C2 P3 LN',0,2123,0,
'03',295,'PSS184','HIKMAT A 60 TIKKI C1 P3 LN',0,1384,0,
'03',296,'PSS185','TARZGI BEAUTY SOAP 48 PCS C1 P3 LN',0,1682,0,
'03',297,'PSS186','PUNJAB 4 PACK 10 KG C4 P3 LN',0,2193,0,
'03',298,'PSS187','CC SOAP QUETTA NEW C2 P3 LN',0,1183,0,
'03',299,'PSS188','CC SINDH NO.35 6 KG C2 P3 LN',0,1006,0,
'03',300,'PSS189','RING SOAP DIY J.797 C4 P3 LN',0,979,0,
'03',301,'PSS190','JUNGLE SOAP NO. 37 20 KG C2 P3 LN ',0,1370,0,
'03',302,'PSS191','CC 145 C2 P3 LN',0,410,0,
'03',303,'PSS193','BAHAR SOAP 40 TIKKI (DEAD ITEM)',0,1200,0,
'03',304,'PSS194','PUNJAB NAROL 20 TIKKI DIY 790 (DEAD ITEM)',0,573,0,
'03',305,'PSS195','TRAIN SOAP (DEAD ITEM)',0,1595,0,
'03',306,'PSS196','LASHKARA SOAP NO. 059',0,477,0,
'03',307,'PSS197','TRAIN SOAP 40 TIKKI MULTAN',0,500,0,
'03',308,'PTF001','TARANUM PEDISTAL BODY 24" BLUE BOX C4 P5 LY',0,3037,0,
'03',309,'PTF003','TARANUM PEDISTAL BASE BLUE BOX C4 P3 LN',0,2353,0,
'03',310,'PTF005','TARANUM PEDISTAL ROD BLUE BOX C4 P3 LN',0,2515,0,
'03',311,'PTF007','TARANUM SOLAR PEDISTAL BODY 18" BOX C4 P5 LY',0,3501,0,
'03',312,'PTF008','TARANUM SOLAR PEDISTAL ROD 18" BOX C4 P3 LN',0,3501,0,
'03',313,'PTF009','TARANUM SOLAR PEDISTAL BASE18" BOX C4 P3 LN',0,3501,0,
'03',314,'PTF010','TARANUM CEILING BODY 220V BOX C4 P5 LY',0,1045,0,
