10024,3,'DT1004','LASHKARA DETERGENT 800/10','M',25,'CRTN',
10024,4,'DT9002','JAGMAG DETERGENT 850/12','M',25,'CRTN',
10024,5,'DT1003','LASHKARA DETERGENT 4KG /10','M',6,'CRTN',
10025,1,'DW1001','TRAIN DISHWASH 130/72','M',19,,
10025,2,'DW1002','TRAIN DISHWASH 260/36','M',85,,
10025,3,'DW1003','TRAIN DISHWASH 130/36','M',1,,
10025,4,'DT1003','LASHKARA DETERGENT 4KG /10','M',2,'CRTN',
10026,1,'DT1002','LASHKARA DETERGENT 350/24','M',40,'CRTN',
10026,2,'DT1004','LASHKARA DETERGENT 800/10','M',80,'CRTN',
10026,3,'DT1003','LASHKARA DETERGENT 4KG /10','M',10,'CRTN',
10027,1,'DT1004','LASHKARA DETERGENT 800/10','M',203,'CRTN',
10027,2,'DT1002','LASHKARA DETERGENT 350/24','M',155,'CRTN',
10027,3,'DW1002','TRAIN DISHWASH 260/36','M',62,'CRTN',
10027,4,'DT1003','LASHKARA DETERGENT 4KG /10','M',6,'CRTN',
10028,1,'DW1001','TRAIN DISHWASH 130/72','M',10,,
10028,2,'DW1002','TRAIN DISHWASH 260/36','M',10,,
10028,3,'DT1004','LASHKARA DETERGENT 800/10','M',10,'CRTN',
10028,4,'DT9001','JAGMAG DETERGENT 4KG/6','M',1,'CRTN',
10029,1,'DT1002','LASHKARA DETERGENT 350/24','M',30,'CRTN',
10030,1,'DW1002','TRAIN DISHWASH 260/36','M',100,'CRTN',
10030,2,'DW1001','TRAIN DISHWASH 130/72','M',44,,
10030,3,'DT1004','LASHKARA DETERGENT 800/10','M',50,'CRTN',
10030,4,'DT1002','LASHKARA DETERGENT 350/24','M',25,'CRTN',
10030,5,'DT1005','LASHKARA DETERGENT 55/72','M',10,'CRTN',
10030,6,'DW9001','HAPPY DISHWASH LIQUID 500ML/12','M',55,,
10031,1,'DT9002','JAGMAG DETERGENT 850/12','M',2,'CRTN',
10031,2,'DT9001','JAGMAG DETERGENT 4KG/6','M',1,'CRTN',
10032,1,'DT1006','LASHKARA DETERGENT 5KG','M',6,'BAG',
10033,1,'DT1004','LASHKARA DETERGENT 800/10','M',112,'CRTN',
10033,2,'DT1002','LASHKARA DETERGENT 350/24','M',35,'CRTN',
10033,3,'DT1003','LASHKARA DETERGENT 4KG /10','M',11,'CRTN',
10033,4,'DW1002','TRAIN DISHWASH 240/36','M',7,'CRTN',
10034,1,'DW1002','TRAIN DISHWASH 260/36','M',104,'CRTN',
10036,1,'DT1004','LASHKARA DETERGENT 800/10','M',100,'CRTN',
10036,2,'DT1002','LASHKARA DETERGENT 350/24','M',50,'CRTN',
10036,3,'DW1002','TRAIN DISHWASH 260/36','M',100,,
10036,4,'DT1003','LASHKARA DETERGENT 4KG /10','M',6,'CRTN',
10036,5,'DW1004','TRAIN LONG BAR 390/24','M',6,'CRTN',
10037,1,'DT1003','LASHKARA DETERGENT 4KG /10','M',10,'CRTN',
10038,1,'DT1006','LASHKARA DETERGENT 5KG','M',5,'BAG',
10039,1,'DT1001','LASHKARA DETERGENT 55/48','M',2,'CRTN',
10039,2,'DT9001','JAGMAG DETERGENT 4KG/6','M',1,'CRTN',
10040,1,'DT1004','LASHKARA DETERGENT 800/10','M',132,'CRTN',
10040,2,'DT1002','LASHKARA DETERGENT 350/24','M',70,'CRTN',
10040,3,'DT9002','JAGMAG DETERGENT 850/12','M',18,'CRTN',
10040,4,'DW9001','HAPPY DISHWASH LIQUID 500ML/12','M',12,,
10041,1,'DW1003','TRAIN DISHWASH 130/36','M',5,'CRTN',
10042,1,'DT1003','LASHKARA DETERGENT 4KG /10','M',10,'CRTN',
10042,2,'DT1002','LASHKARA DETERGENT 350/24','M',10,'CRTN',
10043,1,'DT9002','JAGMAG DETERGENT 850/12','M',60,'CRTN',
10043,2,'DT9005','JAGMAG DETERGENT 425/24','M',50,,
10043,3,'DW1002','TRAIN DISHWASH 260/36','M',97,'CRTN',
10043,4,'DW1001','TRAIN DISHWASH 130/72','M',40,,
10043,5,'DT1004','LASHKARA DETERGENT 800/10','M',50,'CRTN',
10043,6,'DT1002','LASHKARA DETERGENT 350/24','M',50,'CRTN',
10043,7,'DW9001','HAPPY DISHWASH LIQUID 500ML/12','M',12,,
10043,8,'DT1005','LASHKARA DETERGENT 55/72','M',15,'CRTN',
10043,9,'DT1003','LASHKARA DETERGENT 4KG /10','M',2,'CRTN',
10044,1,'DT1004','LASHKARA DETERGENT 800/10','M',170,'CRTN',
10044,2,'DT1002','LASHKARA DETERGENT 350/24','M',108,'CRTN',
10044,3,'DT1003','LASHKARA DETERGENT 4KG /10','M',1,'CRTN',
10044,4,'DT1005','LASHKARA DETERGENT 55/72','M',1,'CRTN',
10044,5,'DT9002','JAGMAG DETERGENT 850/12','M',1,,
10044,6,'DW9001','HAPPY DISHWASH LIQUID 500ML/12','M',11,,
10044,7,'DW1001','TRAIN DISHWASH 130/72','M',1,,
10045,1,'DT1004','LASHKARA DETERGENT 800/10','M',66,'CRTN',
10045,2,'DW1001','TRAIN DISHWASH 130/72','M',22,'CRTN',
10045,3,'DW1002','TRAIN DISHWASH 260/36','M',75,,
10045,4,'DT9002','JAGMAG DETERGENT 850/12','M',20,'CRTN',
10045,5,'DT9005','JAGMAG DETERGENT 425/24','M',30,,
10046,1,'DW1003','TRAIN DISHWASH 130/36','M',10,,
10046,2,'DW1002','TRAIN DISHWASH 260/36','M',10,,
10046,3,'DT9002','JAGMAG DETERGENT 850/12','M',5,,
10046,4,'DT9005','JAGMAG DETERGENT 425/24','M',5,,
10046,5,'DT9004','JAGMAG DETERGENT 75/120','M',2,'CRTN',
10047,1,'DT1002','LASHKARA DETERGENT 350/24','M',7,'CRTN',
10047,2,'DT1003','LASHKARA DETERGENT 4KG /10','M',1,'CRTN',
10048,1,'DW1002','TRAIN DISHWASH 260/36','M',75,'CRTN',
10048,2,'DW1001','TRAIN DISHWASH 130/72','M',29,,
10048,3,'DT1004','LASHKARA DETERGENT 800/10','M',50,'CRTN',
10048,4,'DT1002','LASHKARA DETERGENT 350/24','M',50,'CRTN',
10048,5,'DW9001','HAPPY DISHWASH LIQUID 500ML/12','M',2,,
10049,1,'DW1002','TRAIN DISHWASH 260/36','M',145,'CRTN',
10049,2,'DW1001','TRAIN DISHWASH 130/72','M',25,,
10049,3,'DT1004','LASHKARA DETERGENT 800/10','M',40,'CRTN',
10049,4,'DT1002','LASHKARA DETERGENT 350/24','M',30,'CRTN',
10050,1,'DW1002','TRAIN DISHWASH 260/36','M',100,'CRTN',
10050,2,'DW1001','TRAIN DISHWASH 130/72','M',50,,
10050,3,'DT9002','JAGMAG DETERGENT 850/12','M',25,,
10050,4,'DT1003','LASHKARA DETERGENT 4KG /10','M',30,'CRTN',
10050,5,'DT2002','TRAIN DETERGENT 5KG  BAG','M',5,'PCS',
10050,6,'DT9005','JAGMAG DETERGENT 425/24','M',25,'CRTN',
10051,1,'DT1004','LASHKARA DETERGENT 800/10','M',100,'CRTN',
10051,2,'DT1002','LASHKARA DETERGENT 350/24','M',60,'CRTN',
10052,1,'DT1002','LASHKARA DETERGENT 350/24','M',50,'CRTN',
10052,2,'DT1004','LASHKARA DETERGENT 800/10','M',75,'CRTN',
10053,1,'DT2003','TRAIN DETERGENT 10KG','M',20,'BAG',
10053,2,'DT1004','LASHKARA DETERGENT 800/10','M',100,'CRTN',
10053,3,'DT1002','LASHKARA DETERGENT 350/24','M',100,'CRTN',
10053,4,'DW1002','TRAIN DISHWASH 260/36','M',75,,
10053,5,'DW1001','TRAIN DISHWASH 130/72','M',50,,
10053,6,'DT1005','LASHKARA DETERGENT 55/72','M',15,'CRTN',
10053,7,'DT2002','TRAIN DETERGENT 5KG 5% BAG','M',10,'PCS',
10054,1,'DT1005','LASHKARA DETERGENT 55/72','M',20,'CRTN',
10054,2,'DT1002','LASHKARA DETERGENT 350/24','M',20,'CRTN',
10054,3,'DT1004','LASHKARA DETERGENT 800/10','M',10,'CRTN',
10055,1,'DT9002','JAGMAG DETERGENT 850/12','M',187,'CRTN',
10055,2,'DT9005','JAGMAG DETERGENT 425/24','M',180,,
10055,3,'DT9004','JAGMAG DETERGENT 75/120','M',25,,
10056,1,'DT9001','JAGMAG DETERGENT 4KG/6','M',1,'CRTN',
10056,2,'DW9001','HAPPY DISHWASH LIQUID 500ML/12 (LEMON)','M',1,'CRTN',
10057,1,'DT1003','LASHKARA DETERGENT 4KG /10','M',10,'CRTN',
10057,2,'DT1004','LASHKARA DETERGENT 800/10','M',100,'CRTN',
10057,3,'DT1002','LASHKARA DETERGENT 350/24','M',50,'CRTN',
10057,4,'DT9002','JAGMAG DETERGENT 850/12','M',25,,
10057,5,'DT9005','JAGMAG DETERGENT 425/24','M',25,,
10057,6,'DT2002','TRAIN DETERGENT 5KG  BAG','M',15,'PCS',
10058,1,'DT1005','LASHKARA DETERGENT 55/72','M',50,'CRTN',
10058,2,'DT1002','LASHKARA DETERGENT 350/24','M',50,'CRTN',
10058,3,'DT1004','LASHKARA DETERGENT 800/10','M',50,'CRTN',
10059,1,'DT1004','LASHKARA DETERGENT 800/10','M',5,'CRTN',
10059,2,'DT1006','LASHKARA DETERGENT 5KG','M',5,'BAG',
10059,3,'DW1003','TRAIN DISHWASH 130/36','M',5,'CRTN',
10059,4,'DT9001','JAGMAG DETERGENT 4KG/6','M',1,'CRTN',
10060,1,'DT1004','LASHKARA DETERGENT 800/10','M',40,'CRTN',
10060,2,'DT1002','LASHKARA DETERGENT 350/24','M',30,'CRTN',
10060,3,'DW1001','TRAIN DISHWASH 120/72','M',50,,
10060,4,'DW1002','TRAIN DISHWASH 240/36','M',20,,
10061,1,'DT1004','LASHKARA DETERGENT 800/10','M',150,'CRTN',
10061,2,'DT1002','LASHKARA DETERGENT 350/24','M',50,'CRTN',
10061,3,'DT1003','LASHKARA DETERGENT 4KG /10','M',5,'CRTN',
10062,1,'DT1003','LASHKARA DETERGENT 4KG /10','M',1,'CRTN',
10062,2,'DW1002','TRAIN DISHWASH 240/36','M',100,,
10062,3,'DW1001','TRAIN DISHWASH 120/72','M',50,,
10062,4,'DW9001','HAPPY DISHWASH LIQUID 500ML/12','M',20,,
10062,5,'DT2002','TRAIN DETERGENT 5KG  BAG','M',20,'PCS',
10063,1,'DT1004','LASHKARA DETERGENT 800/10','M',50,'CRTN',
10063,2,'DT9002','JAGMAG DETERGENT 850/12','M',14,'CRTN',
10064,1,'DT1004','LASHKARA DETERGENT 800/10','M',50,'CRTN',
10065,1,'DW1001','TRAIN DISHWASH 120/72','M',150,'CRTN',
10065,2,'DT1002','LASHKARA DETERGENT 350/24','M',10,,
10065,3,'DT1004','LASHKARA DETERGENT 800/10','M',10,,
10065,4,'DT9002','JAGMAG DETERGENT 850/12','M',5,,
10065,5,'DT9005','JAGMAG DETERGENT 425/24','M',2,,
10066,1,'DW1002','TRAIN DISHWASH 240/36','M',175,'CRTN',
10066,2,'DT1004','LASHKARA DETERGENT 800/10','M',25,'CRTN',
10066,3,'DT1002','LASHKARA DETERGENT 350/24','M',25,'CRTN',
10067,1,'DT1001','LASHKARA DETERGENT 55/48','M',1,'CRTN',
10068,1,'DT1002','LASHKARA DETERGENT 350/24','M',8,'CRTN',
10069,1,'DW1002','TRAIN DISHWASH 240/36','M',400,'CRTN',
10069,2,'DW1001','TRAIN DISHWASH 120/72','M',100,'CRTN',
10071,1,'DW1001','TRAIN DISHWASH 120/72','M',3,'CRTN',
