10023,2020-01-13 00:00,,,'1','HAMMAD',2020-01-16 09:41:24.893000,'03',100001,'INVENTORY A/C'
10024,2020-01-14 00:00,,,'1','HAMMAD',2020-01-16 09:43:04.172000,'03',100001,'INVENTORY A/C'
10025,2020-01-15 00:00,,,'1','HAMMAD',2020-01-16 13:57:04.135000,'03',100001,'INVENTORY A/C'
10026,2020-01-15 00:00,,,'1','HAMMAD',2020-01-16 14:00:20.789000,'03',100001,'INVENTORY A/C'
10027,2020-01-16 00:00,,,'1','HAMMAD',2020-01-21 18:40:58.137000,'03',100001,'INVENTORY A/C'
10028,2020-01-16 00:00,,,'1','HAMMAD',2020-01-21 18:42:01.746000,'03',100001,'INVENTORY A/C'
10029,2020-01-18 00:00,,,'1','HAMMAD',2020-01-21 18:44:14.440000,'03',100001,'INVENTORY A/C'
10030,2020-01-18 00:00,,,'1','HAMMAD',2020-01-21 18:46:28.535000,'03',100001,'INVENTORY A/C'
10031,2020-01-19 00:00,,,'1','HAMMAD',2020-01-21 18:47:43.958000,'03',100001,'INVENTORY A/C'
10032,2020-01-19 00:00,,,'1','HAMMAD',2020-01-21 18:49:02.096000,'03',100001,'INVENTORY A/C'
10033,2020-01-20 00:00,,,'1','HAMMAD',2020-01-21 18:52:29.971000,'03',100001,'INVENTORY A/C'
10034,2020-01-20 00:00,,,'1','HAMMAD',2020-01-21 19:00:18.731000,'03',100001,'INVENTORY A/C'
10035,2020-01-21 00:00,,,'1','HAMMAD',2020-01-23 02:06:12.689000,'03',100001,'INVENTORY A/C'
10036,2020-01-21 00:00,,,'1','HAMMAD',2020-01-23 02:08:05.521000,'03',100001,'INVENTORY A/C'
10037,2020-01-22 00:00,,,'1','HAMMAD',2020-01-23 02:57:47.576000,'03',100001,'INVENTORY A/C'
10038,2020-01-22 00:00,,,'1','HAMMAD',2020-01-23 03:00:07.672000,'03',100001,'INVENTORY A/C'
10039,2020-01-23 00:00,,,'1','HAMMAD',2020-01-25 17:02:31.460000,'03',100001,'INVENTORY A/C'
10040,2020-01-23 00:00,,,'1','HAMMAD',2020-01-25 17:05:28.012000,'03',100001,'INVENTORY A/C'
10041,2020-01-25 00:00,,,'1','HAMMAD',2020-01-26 11:35:46.218000,'03',100001,'INVENTORY A/C'
10042,2020-01-25 00:00,,,'1','HAMMAD',2020-01-26 11:37:10.691000,'03',100001,'INVENTORY A/C'
10043,2020-01-26 00:00,,,'1','HAMMAD',2020-01-27 11:47:59.330000,'03',100001,'INVENTORY A/C'
10044,2020-01-26 00:00,,,'1','HAMMAD',2020-01-27 11:49:59.442000,'03',100001,'INVENTORY A/C'
10045,2020-01-27 00:00,,,'1','HAMMAD',2020-01-28 17:41:44.062000,'03',100001,'INVENTORY A/C'
10046,2020-01-27 00:00,,,'1','HAMMAD',2020-01-28 17:49:37.518000,'03',100001,'INVENTORY A/C'
10047,2020-01-28 00:00,,,'1','HAMMAD',2020-01-29 12:50:05.408000,'03',100001,'INVENTORY A/C'
10048,2020-01-28 00:00,,,'1','HAMMAD',2020-01-29 12:56:00.432000,'03',100001,'INVENTORY A/C'
10049,2020-01-29 00:00,,,'1','HAMMAD',2020-02-01 09:16:23.516000,'03',100001,'INVENTORY A/C'
10050,2020-01-29 00:00,,,'1','HAMMAD',2020-02-01 09:19:22.501000,'03',100001,'INVENTORY A/C'
10051,2020-01-30 00:00,,,'1','Admin',2020-02-01 10:31:09.541000,'03',100001,'INVENTORY A/C'
10052,2020-01-30 00:00,,,'1','Admin',2020-02-01 10:33:13.365000,'03',100001,'INVENTORY A/C'
10053,2020-02-01 00:00,,,'1','Admin',2020-02-02 09:55:52.138000,'03',100001,'INVENTORY A/C'
10054,2020-02-01 00:00,,,'1','Admin',2020-02-02 10:00:20.001000,'03',100001,'INVENTORY A/C'
10055,2020-02-02 00:00,,,'1','Admin',2020-02-03 12:57:55.394000,'03',100001,'INVENTORY A/C'
10056,2020-02-02 00:00,,,'1','Admin',2020-02-03 12:59:19.914000,'03',100001,'INVENTORY A/C'
10057,2020-02-03 00:00,,,'1','HAMMAD',2020-02-04 15:40:48.522000,'03',100001,'INVENTORY A/C'
10058,2020-02-03 00:00,,,'1','Admin',2020-02-04 15:42:14.706000,'03',100001,'INVENTORY A/C'
10059,2020-02-04 00:00,,,'1','Admin',2020-02-05 10:57:21.191000,'03',100001,'INVENTORY A/C'
10060,2020-02-04 00:00,,,'1','HAMMAD',2020-02-05 11:00:02.431000,'03',100001,'INVENTORY A/C'
10061,2020-02-06 00:00,,,'1','Admin',2020-02-10 18:39:51.077000,'03',100001,'INVENTORY A/C'
10062,2020-02-06 00:00,,,'1','Admin',2020-02-10 18:43:33.565000,'03',100001,'INVENTORY A/C'
10063,2020-02-08 00:00,,,'1','Admin',2020-02-10 18:45:28.844000,'03',100001,'INVENTORY A/C'
10064,2020-02-08 00:00,,,'1','Admin',2020-02-10 18:46:45.157000,'03',100001,'INVENTORY A/C'
10065,2020-02-09 00:00,,,'1','HAMMAD',2020-02-10 18:48:05.027000,'03',100001,'INVENTORY A/C'
10066,2020-02-09 00:00,,,'1','Admin',2020-02-10 18:49:56.597000,'03',100001,'INVENTORY A/C'
10067,2020-02-10 00:00,,,'1','HAMMAD',2020-02-12 11:35:06.508000,'03',100001,'INVENTORY A/C'
10068,2020-02-10 00:00,,,'1','HAMMAD',2020-02-12 11:36:00.220000,'03',100001,'INVENTORY A/C'
10069,2020-02-11 00:00,,,'1','HAMMAD',2020-02-12 15:25:11.644000,'03',100001,'INVENTORY A/C'
10070,2020-02-11 00:00,,,'1','HAMMAD',2020-02-12 15:27:56.245000,'03',100001,'INVENTORY A/C'
10071,2020-02-12 00:00,,,'1','Admin',2020-02-13 19:52:21.669000,'03',100001,'INVENTORY A/C'
10072,2020-02-12 00:00,,,'1','Admin',2020-02-13 19:58:34.637000,'03',100001,'INVENTORY A/C'
10073,2020-02-13 00:00,,,'1','Admin',2020-02-13 20:00:44.373000,'03',100001,'INVENTORY A/C'
10074,2020-02-13 00:00,,,'1','Admin',2020-02-13 20:03:21.077000,'03',100001,'INVENTORY A/C'
10075,2020-02-15 00:00,,,'1','Admin',2020-02-16 14:35:21.623000,'03',100001,'INVENTORY A/C'
10076,2020-02-15 00:00,,,'1','Admin',2020-02-16 14:37:27.671000,'03',100001,'INVENTORY A/C'
10077,2020-02-16 00:00,,,'1','Admin',2020-02-17 18:19:30.541000,'03',100001,'INVENTORY A/C'
10078,2020-02-16 00:00,,,'1','Admin',2020-02-17 18:21:18.661000,'03',100001,'INVENTORY A/C'
10079,2020-02-17 00:00,,,'1','Admin',2020-02-18 11:25:41.242000,'03',100001,'INVENTORY A/C'
10080,2020-02-18 00:00,,,'1','Admin',2020-02-18 11:28:00.267000,'03',100001,'INVENTORY A/C'
10081,2020-02-18 00:00,,,'1','Admin',2020-02-22 10:55:42.446000,'03',100001,'INVENTORY A/C'
10082,2020-02-18 00:00,,,'1','HAMMAD',2020-02-22 10:59:04.558000,'03',100001,'INVENTORY A/C'
10083,2020-02-19 00:00,,,'1','Admin',2020-02-22 11:08:49.223000,'03',100001,'INVENTORY A/C'
10084,2020-02-19 00:00,,,'1','Admin',2020-02-22 11:10:51.151000,'03',100001,'INVENTORY A/C'
10085,2020-01-20 00:00,,,'1','Admin',2020-02-22 11:42:00.103000,'03',100001,'INVENTORY A/C'
10086,2020-02-20 00:00,,,'1','Admin',2020-02-22 11:43:45.367000,'03',100001,'INVENTORY A/C'
10087,2020-02-22 00:00,,,'1','Admin',2020-02-23 13:10:03.467000,'03',100001,'INVENTORY A/C'
10088,2020-02-22 00:00,,,'1','Admin',2020-02-23 13:12:09.402000,'03',100001,'INVENTORY A/C'
10092,2020-02-23 00:00,,,'1','Admin',2020-02-26 12:24:11.667000,'03',100001,'INVENTORY A/C'
10093,2020-02-23 00:00,,,'1','Admin',2020-02-26 12:27:22.732000,'03',100001,'INVENTORY A/C'
10094,2020-02-24 00:00,,,'1','Admin',2020-02-26 12:29:48.571000,'03',100001,'INVENTORY A/C'
10095,2020-02-24 00:00,,,'1','HAMMAD',2020-02-26 12:45:17.579000,'03',100001,'INVENTORY A/C'
10096,2020-02-25 00:00,,,'1','Admin',2020-02-26 12:49:56.115000,'03',100001,'INVENTORY A/C'
10097,2020-02-25 00:00,,,'1','Admin',2020-02-26 12:54:16.515000,'03',100001,'INVENTORY A/C'
10098,2020-02-26 00:00,,,'1','Admin',2020-02-27 18:26:36.115000,'03',100001,'INVENTORY A/C'
10099,2020-02-26 00:00,,,'1','Admin',2020-02-27 18:27:42.139000,'03',100001,'INVENTORY A/C'
10100,2020-02-27 00:00,,,'1','Admin',2020-02-29 13:37:52.085000,'03',100001,'INVENTORY A/C'
10101,2020-02-27 00:00,,,'1','Admin',2020-02-29 13:39:00.150000,'03',100001,'INVENTORY A/C'
10102,2020-02-29 00:00,,,'1','HAMMAD',2020-03-01 12:35:31.251000,'03',100001,'INVENTORY A/C'
10103,2020-02-29 00:00,,,'1','HAMMAD',2020-03-01 12:36:41.379000,'03',100001,'INVENTORY A/C'
10104,2020-03-01 00:00,,,'1','Admin',2020-03-02 14:54:25.097000,'03',100001,'INVENTORY A/C'
10105,2020-03-02 00:00,,,'1','Admin',2020-03-02 14:57:35.409000,'03',100001,'INVENTORY A/C'
10106,2020-03-02 00:00,,,'1','Admin',2020-03-03 13:28:29.265000,'03',100001,'INVENTORY A/C'
10107,2020-03-02 00:00,,,'1','Admin',2020-03-03 13:31:14.792000,'03',100001,'INVENTORY A/C'
10108,2020-03-03 00:00,,,'1','Admin',2020-03-04 11:33:38.895000,'03',100001,'INVENTORY A/C'
10109,2020-03-03 00:00,,,'1','Admin',2020-03-04 11:35:00.126000,'03',100001,'INVENTORY A/C'
10110,2020-03-04 00:00,,,'1','Admin',2020-03-05 09:46:20.183000,'03',100001,'INVENTORY A/C'
10111,2020-03-04 00:00,,,'1','Admin',2020-03-05 09:48:24.342000,'03',100001,'INVENTORY A/C'
10112,2020-03-05 00:00,,,'1','Admin',2020-03-07 09:56:28.127000,'03',100001,'INVENTORY A/C'
10113,2020-03-05 00:00,,,'1','Admin',2020-03-07 09:58:17.591000,'03',100001,'INVENTORY A/C'
10114,2020-03-07 00:00,,,'1','Admin',2020-03-08 10:33:26.347000,'03',100001,'INVENTORY A/C'
10115,2020-03-08 00:00,,,'1','Admin',2020-03-08 10:38:23.971000,'03',100001,'INVENTORY A/C'
10116,2020-02-05 00:00,,,'1','Admin',2020-03-09 11:38:31.857000,'03',100001,'INVENTORY A/C'
10117,2020-03-08 00:00,,,'1','Admin',2020-03-09 12:57:41.873000,'03',100001,'INVENTORY A/C'
10118,2020-03-08 00:00,,,'1','Admin',2020-03-09 13:02:15.442000,'03',100001,'INVENTORY A/C'
10119,2020-02-05 00:00,,,'1','Admin',2020-03-09 13:04:11.378000,'03',100001,'INVENTORY A/C'
10120,2020-03-09 00:00,,,'1','Admin',2020-03-10 11:15:53.651000,'03',100001,'INVENTORY A/C'
10121,2020-03-09 00:00,,,'1','Admin',2020-03-10 11:19:03.498000,'03',100001,'INVENTORY A/C'
10122,2020-03-10 00:00,,,'1','Admin',2020-03-11 11:44:13.405000,'03',100001,'INVENTORY A/C'
10123,2020-03-10 00:00,,,'1','Admin',2020-03-11 11:50:17.438000,'03',100001,'INVENTORY A/C'
10124,2020-03-11 00:00,,,'1','Admin',2020-03-12 09:42:59.620000,'03',100001,'INVENTORY A/C'
10125,2020-03-11 00:00,,,'1','Admin',2020-03-12 10:16:06.076000,'03',100001,'INVENTORY A/C'
10126,2020-03-12 00:00,,,'1','Admin',2020-03-14 11:03:45.388000,'03',100001,'INVENTORY A/C'
10127,2020-03-14 00:00,10001,'PACKAGES CONTRACTOR','1','Admin',2020-03-15 10:43:26.679000,'03',100001,'INVENTORY A/C'
10128,2020-03-14 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-03-15 10:46:21.479000,'03',100001,'INVENTORY A/C'
10129,2020-03-14 00:00,,,'1','Admin',2020-03-15 10:47:41.935000,'03',100001,'INVENTORY A/C'
10130,2020-03-15 00:00,,,'1','Admin',2020-03-16 11:15:24.189000,'03',100001,'INVENTORY A/C'
10131,2020-03-15 00:00,10001,'PACKAGES CONTRACTOR','1','Admin',2020-03-16 13:02:31.555000,'03',100001,'INVENTORY A/C'
10132,2020-03-16 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-03-16 13:11:18.320000,'03',100001,'INVENTORY A/C'
10133,2020-03-16 00:00,,,'1','Admin',2020-03-17 11:28:09.376000,'03',100001,'INVENTORY A/C'
10134,2020-03-16 00:00,10001,'PACKAGES CONTRACTOR','1','Admin',2020-03-17 11:32:44.716000,'03',100001,'INVENTORY A/C'
10135,2020-03-16 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-03-17 11:38:10.414000,'03',100001,'INVENTORY A/C'
10136,2020-03-17 00:00,10001,'PACKAGES CONTRACTOR','1','Admin',2020-03-18 10:28:15.972000,'03',100001,'INVENTORY A/C'
10137,2020-03-17 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-03-18 10:30:35.218000,'03',100001,'INVENTORY A/C'
10138,2020-03-17 00:00,,,'1','Admin',2020-03-18 10:39:18.692000,'03',100001,'INVENTORY A/C'
10139,2020-03-18 00:00,10001,'PACKAGES CONTRACTOR','1','Admin',2020-03-21 08:53:30.089000,'03',100001,'INVENTORY A/C'
10140,2020-03-18 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-03-21 09:13:04.116000,'03',100001,'INVENTORY A/C'
10141,2020-03-19 00:00,,,'1','Admin',2020-03-21 09:35:17.509000,'03',100001,'INVENTORY A/C'
10142,2020-03-19 00:00,,,'1','Admin',2020-03-21 09:40:45.110000,'03',100001,'INVENTORY A/C'
10143,2020-03-19 00:00,10001,'PACKAGES CONTRACTOR','1','Admin',2020-03-21 18:07:20.921000,'03',100001,'INVENTORY A/C'
10144,2020-03-19 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-03-21 18:11:01.286000,'03',100001,'INVENTORY A/C'
10145,2020-03-21 00:00,10001,'PACKAGES CONTRACTOR','1','Admin',2020-03-22 09:44:35.700000,'03',100001,'INVENTORY A/C'
10146,2020-03-21 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-03-22 09:47:44.835000,'03',100001,'INVENTORY A/C'
10147,2020-03-21 00:00,,,'1','Admin',2020-03-22 10:08:34.893000,'03',100001,'INVENTORY A/C'
10148,2020-03-22 00:00,10001,'PACKAGES CONTRACTOR','1','Admin',2020-03-24 12:06:03.513000,'03',100001,'INVENTORY A/C'
10149,2020-03-22 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-03-24 12:07:25.265000,'03',100001,'INVENTORY A/C'
10150,2020-03-22 00:00,,,'1','Admin',2020-03-24 12:08:15.801000,'03',100001,'INVENTORY A/C'
10151,2020-03-24 00:00,10001,'PACKAGES CONTRACTOR','1','Admin',2020-03-25 13:17:27.421000,'03',100001,'INVENTORY A/C'
10152,2020-03-24 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-03-25 13:19:28.524000,'03',100001,'INVENTORY A/C'
10153,2020-03-24 00:00,,,'1','Admin',2020-03-25 13:21:07.522000,'03',100001,'INVENTORY A/C'
10154,2020-03-25 00:00,,,'1','Admin',2020-04-04 15:11:05.146000,'03',100001,'INVENTORY A/C'
10155,2020-04-05 00:00,,,'1','Admin',2020-04-06 10:08:50.025000,'03',100001,'INVENTORY A/C'
10156,2020-03-25 00:00,10001,'PACKAGES CONTRACTOR','1','Admin',2020-04-06 16:19:57.108000,'03',100001,'INVENTORY A/C'
10157,2020-03-25 00:00,10002,'FACTORY PACKAGES','1','HAMMAD',2020-04-06 16:22:26.662000,'03',100001,'INVENTORY A/C'
10158,2020-04-05 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-04-06 16:24:11.509000,'03',100001,'INVENTORY A/C'
10159,2020-04-06 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-04-07 09:51:02.448000,'03',100001,'INVENTORY A/C'
10160,2020-03-26 00:00,,,'1','Admin',2020-04-08 13:51:41.529000,'03',100001,'INVENTORY A/C'
10161,2020-04-07 00:00,,,'1','Admin',2020-04-08 13:53:46.410000,'03',100001,'INVENTORY A/C'
10162,2020-04-07 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-04-08 16:11:18.669000,'03',100001,'INVENTORY A/C'
10163,2020-04-08 00:00,,,'1','Admin',2020-04-11 09:38:53.319000,'03',100001,'INVENTORY A/C'
10164,2020-04-08 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-04-11 09:40:42.425000,'03',100001,'INVENTORY A/C'
10165,2020-04-09 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-04-11 09:41:43.032000,'03',100001,'INVENTORY A/C'
10166,2020-04-11 00:00,,,'1','Admin',2020-04-13 08:57:35.405000,'03',100001,'INVENTORY A/C'
10167,2020-04-09 00:00,,,'1','HAMMAD',2020-04-13 08:59:53.793000,'03',100001,'INVENTORY A/C'
10168,2020-04-11 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-04-13 10:15:54.783000,'03',100001,'INVENTORY A/C'
10169,2020-04-12 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-04-13 10:17:37.790000,'03',100001,'INVENTORY A/C'
10170,2020-04-12 00:00,,,'1','Admin',2020-04-13 12:44:03.176000,'03',100001,'INVENTORY A/C'
10171,2020-04-13 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-04-14 09:56:01.355000,'03',100001,'INVENTORY A/C'
10172,2020-04-13 00:00,,,'1','Admin',2020-04-14 09:57:47.622000,'03',100001,'INVENTORY A/C'
10173,2020-04-14 00:00,,,'1','Admin',2020-04-15 14:28:31.986000,'03',100001,'INVENTORY A/C'
10174,2020-04-14 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-04-15 14:32:51.763000,'03',100001,'INVENTORY A/C'
10176,2020-04-15 00:00,,,'1','Admin',2020-04-16 12:25:21.100000,'03',100001,'INVENTORY A/C'
10177,2020-04-15 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-04-16 12:30:09.964000,'03',100001,'INVENTORY A/C'
10178,2020-04-16 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-04-18 17:42:14.385000,'03',100001,'INVENTORY A/C'
10179,2020-04-16 00:00,,,'1','Admin',2020-04-18 18:09:03.278000,'03',100001,'INVENTORY A/C'
10180,2020-04-18 00:00,,,'1','Admin',2020-04-19 11:14:16.472000,'03',100001,'INVENTORY A/C'
10181,2020-04-18 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-04-20 09:14:44.521000,'03',100001,'INVENTORY A/C'
10182,2020-04-06 00:00,,,'1','Admin',2020-04-20 09:45:41.436000,'03',100001,'INVENTORY A/C'
10183,2020-03-10 00:00,10001,'PACKAGES CONTRACTOR','1','Admin',2020-04-20 12:15:07.291000,'03',100001,'INVENTORY A/C'
10184,2020-03-10 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-04-20 12:16:44.978000,'03',100001,'INVENTORY A/C'
10185,2020-04-19 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-04-20 12:19:51.991000,'03',100001,'INVENTORY A/C'
10186,2020-04-19 00:00,,,'1','Admin',2020-04-20 17:13:15.331000,'03',100001,'INVENTORY A/C'
10187,2020-04-20 00:00,10001,'PACKAGES CONTRACTOR','1','Admin',2020-04-21 11:30:54.764000,'03',100001,'INVENTORY A/C'
10188,2020-04-20 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-04-21 11:33:20.687000,'03',100001,'INVENTORY A/C'
10189,2020-04-20 00:00,,,'1','Admin',2020-04-21 14:11:53.969000,'03',100001,'INVENTORY A/C'
10190,2020-02-10 00:00,,,'1','Admin',2020-04-22 10:48:50.909000,'03',100001,'INVENTORY A/C'
10191,2020-04-21 00:00,,,'1','Admin',2020-04-22 16:09:43.827000,'03',100001,'INVENTORY A/C'
10192,2020-04-22 00:00,,,'1','Admin',2020-04-25 16:13:36.994000,'03',100001,'INVENTORY A/C'
10193,2020-04-23 00:00,,,'1','Admin',2020-04-25 16:18:53.316000,'03',100001,'INVENTORY A/C'
10194,2020-04-21 00:00,10001,'PACKAGES CONTRACTOR','1','Admin',2020-04-25 16:33:04.742000,'03',100001,'INVENTORY A/C'
10195,2020-04-21 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-04-25 16:34:26.657000,'03',100001,'INVENTORY A/C'
10196,2020-04-22 00:00,10001,'PACKAGES CONTRACTOR','1','Admin',2020-04-25 16:35:47.013000,'03',100001,'INVENTORY A/C'
10197,2020-04-25 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-04-25 16:37:03.329000,'03',100001,'INVENTORY A/C'
10198,2020-04-25 00:00,10001,'PACKAGES CONTRACTOR','1','Admin',2020-04-25 16:37:57.570000,'03',100001,'INVENTORY A/C'
10199,2020-04-25 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-04-25 16:40:23.914000,'03',100001,'INVENTORY A/C'
10200,2020-04-25 00:00,,,'1','HAMMAD',2020-04-27 09:56:06.963000,'03',100001,'INVENTORY A/C'
10201,2020-04-25 00:00,10001,'PACKAGES CONTRACTOR','1','Admin',2020-04-27 09:59:28.516000,'03',100001,'INVENTORY A/C'
10202,2020-04-25 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-04-27 10:00:59.105000,'03',100001,'INVENTORY A/C'
10203,2020-04-26 00:00,10001,'PACKAGES CONTRACTOR','1','Admin',2020-04-27 10:03:21.050000,'03',100001,'INVENTORY A/C'
10204,2020-04-26 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-04-27 10:05:53.353000,'03',100001,'INVENTORY A/C'
10205,2020-04-26 00:00,,,'1','HAMMAD',2020-04-27 12:09:10.982000,'03',100001,'INVENTORY A/C'
10206,2020-04-27 00:00,10001,'PACKAGES CONTRACTOR','1','Admin',2020-04-28 11:44:31.684000,'03',100001,'INVENTORY A/C'
10207,2020-04-27 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-04-28 11:46:45.845000,'03',100001,'INVENTORY A/C'
10208,2020-04-27 00:00,,,'1','HAMMAD',2020-04-28 15:40:41.250000,'03',100001,'INVENTORY A/C'
10209,2020-04-28 00:00,10001,'PACKAGES CONTRACTOR','1','Admin',2020-04-29 10:05:27.821000,'03',100001,'INVENTORY A/C'
10210,2020-04-28 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-04-29 10:09:17.999000,'03',100001,'INVENTORY A/C'
10211,2020-04-28 00:00,,,'1','HAMMAD',2020-04-30 11:14:48.180000,'03',100001,'INVENTORY A/C'
10212,2020-04-29 00:00,,,'1','HAMMAD',2020-04-30 11:20:39.602000,'03',100001,'INVENTORY A/C'
10213,2020-04-29 00:00,10001,'PACKAGES CONTRACTOR','1','Admin',2020-04-30 14:12:03.263000,'03',100001,'INVENTORY A/C'
10214,2020-04-29 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-04-30 14:13:58.494000,'03',100001,'INVENTORY A/C'
10215,2020-04-30 00:00,10001,'PACKAGES CONTRACTOR','1','HAMMAD',2020-05-02 13:53:50.635000,'03',100001,'INVENTORY A/C'
10216,2020-04-30 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-05-02 13:57:05.963000,'03',100001,'INVENTORY A/C'
10217,2020-04-30 00:00,,,'1','HAMMAD',2020-05-02 13:58:07.193000,'03',100001,'INVENTORY A/C'
10218,2020-05-02 00:00,10001,'PACKAGES CONTRACTOR','1','Admin',2020-05-03 13:49:22.902000,'03',100001,'INVENTORY A/C'
10219,2020-05-02 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-05-03 13:52:05.096000,'03',100001,'INVENTORY A/C'
10220,2020-05-02 00:00,,,'1','HAMMAD',2020-05-03 13:56:44.898000,'03',100001,'INVENTORY A/C'
10221,2020-05-03 00:00,10001,'PACKAGES CONTRACTOR','1','HAMMAD',2020-05-04 09:42:39.265000,'03',100001,'INVENTORY A/C'
10222,2020-05-03 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-05-04 09:43:56.158000,'03',100001,'INVENTORY A/C'
10223,2020-05-03 00:00,,,'1','HAMMAD',2020-05-04 14:00:08.218000,'03',100001,'INVENTORY A/C'
10224,2020-05-04 00:00,10001,'PACKAGES CONTRACTOR','1','HAMMAD',2020-05-05 10:43:48.999000,'03',100001,'INVENTORY A/C'
10225,2020-05-04 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-05-05 10:45:33.285000,'03',100001,'INVENTORY A/C'
10226,2020-05-04 00:00,,,'1','HAMMAD',2020-05-05 14:16:44.263000,'03',100001,'INVENTORY A/C'
10227,2020-05-05 00:00,10001,'PACKAGES CONTRACTOR','1','Admin',2020-05-06 11:49:58.668000,'03',100001,'INVENTORY A/C'
10228,2020-05-05 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-05-06 11:51:47.463000,'03',100001,'INVENTORY A/C'
10229,2020-05-05 00:00,,,'1','HAMMAD',2020-05-06 14:56:00.392000,'03',100001,'INVENTORY A/C'
10230,2020-05-07 00:00,10001,'PACKAGES CONTRACTOR','1','Admin',2020-05-09 10:46:23.532000,'03',100001,'INVENTORY A/C'
10231,2020-05-07 00:00,10002,'FACTORY PACKAGES','1','Admin',2020-05-09 10:53:40.255000,'03',100001,'INVENTORY A/C'
10232,2020-05-06 00:00,,,'1','HAMMAD',2020-05-10 08:41:01.607000,'03',100001,'INVENTORY A/C'
10233,2020-05-06 00:00,10001,'PACKAGES CONTRACTOR','1','Admin',2020-05-10 08:44:33.081000,'03',100001,'INVENTORY A/C'
